,dataset,trial,n_samples,d_dimensions,nu,gamma,scorer,value,gamma_mean,gamma_scott,gamma_silv,noise
4260,tstudent,3,1000,100,2,0.005,hsic,0.025198203714095625,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4261,tstudent,3,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4262,tstudent,3,1000,100,2,1.2100641323971908,ctka,1.0000000000000022,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4263,tstudent,3,1000,100,3,0.005,hsic,0.02843132946780544,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4264,tstudent,3,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4265,tstudent,3,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4266,tstudent,3,1000,100,1,0.005,hsic,0.02349139811549825,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4267,tstudent,3,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4268,tstudent,3,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4269,tstudent,3,1000,100,2,0.005,hsic,0.02518927897856487,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4270,tstudent,3,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4271,tstudent,3,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4272,tstudent,3,1000,100,3,0.005,hsic,0.028424336608972988,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4273,tstudent,3,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4274,tstudent,3,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4275,tstudent,3,1000,100,1,0.005,hsic,0.023458151872509887,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4276,tstudent,3,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4277,tstudent,3,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4278,tstudent,3,1000,100,2,0.005,hsic,0.025159287024885606,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4279,tstudent,3,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4280,tstudent,3,1000,100,2,1.2100641323971908,ctka,0.9999999999999938,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4281,tstudent,3,1000,100,3,0.005,hsic,0.0283768845297141,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4282,tstudent,3,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4283,tstudent,3,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4284,tstudent,3,1000,100,1,0.005,hsic,0.023340167413205506,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4285,tstudent,3,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4286,tstudent,3,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4287,tstudent,3,1000,100,2,0.005,hsic,0.02502782148825591,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4288,tstudent,3,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4289,tstudent,3,1000,100,2,1.102565369951522,ctka,0.9999999999999998,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4290,tstudent,3,1000,100,3,0.005,hsic,0.02823393394032454,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4291,tstudent,3,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4292,tstudent,3,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4293,tstudent,3,1000,100,1,0.005,hsic,0.0228021300746833,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4294,tstudent,3,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4295,tstudent,3,1000,100,1,1.4575265314125878,ctka,1.0000000000000018,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4296,tstudent,3,1000,100,2,0.005,hsic,0.024397772911675913,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4297,tstudent,3,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4298,tstudent,3,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4299,tstudent,3,1000,100,3,0.005,hsic,0.02757308403316396,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4300,tstudent,3,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4301,tstudent,3,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4302,tstudent,3,1000,100,1,0.005,hsic,0.020748437614996323,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4303,tstudent,3,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4304,tstudent,3,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4305,tstudent,3,1000,100,2,0.005,hsic,0.022331321466245765,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4306,tstudent,3,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4307,tstudent,3,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4308,tstudent,3,1000,100,3,0.005,hsic,0.025045899347169092,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4309,tstudent,3,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4310,tstudent,3,1000,100,3,0.5238078763948323,ctka,1.0000000000000082,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4311,tstudent,3,1000,100,1,0.005,hsic,0.01456419688458707,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4312,tstudent,3,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4313,tstudent,3,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4314,tstudent,3,1000,100,2,0.005,hsic,0.015600650100322876,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4315,tstudent,3,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4316,tstudent,3,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4317,tstudent,3,1000,100,3,0.005,hsic,0.017548753640057875,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4318,tstudent,3,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4319,tstudent,3,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4320,tstudent,4,1000,100,1,0.005,hsic,0.024403696485276145,1.0,0.9357370945630166,0.9070462274012403,0.001
4321,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001
4322,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001
4323,tstudent,4,1000,100,2,0.005,hsic,0.025904286271229635,1.0,0.9357370945630166,0.9070462274012403,0.001
4324,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001
4325,tstudent,4,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001
4326,tstudent,4,1000,100,3,0.005,hsic,0.029396614509884615,1.0,0.9357370945630166,0.9070462274012403,0.001
4327,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001
4328,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001
4329,tstudent,4,1000,100,1,0.005,hsic,0.024403110586619713,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4330,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4331,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4332,tstudent,4,1000,100,2,0.005,hsic,0.02590313584831094,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4333,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4334,tstudent,4,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4335,tstudent,4,1000,100,3,0.005,hsic,0.029396457934872503,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4336,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4337,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4338,tstudent,4,1000,100,1,0.005,hsic,0.02440285085319546,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4339,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4340,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4341,tstudent,4,1000,100,2,0.005,hsic,0.02590228027528227,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4342,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4343,tstudent,4,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4344,tstudent,4,1000,100,3,0.005,hsic,0.029396410576141615,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4345,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4346,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4347,tstudent,4,1000,100,1,0.005,hsic,0.0243995161670206,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4348,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4349,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4350,tstudent,4,1000,100,2,0.005,hsic,0.025904379486983993,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4351,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4352,tstudent,4,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4353,tstudent,4,1000,100,3,0.005,hsic,0.02939400843171532,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4354,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4355,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4356,tstudent,4,1000,100,1,0.005,hsic,0.024391765510040263,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4357,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4358,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4359,tstudent,4,1000,100,2,0.005,hsic,0.0258905928025704,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4360,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4361,tstudent,4,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4362,tstudent,4,1000,100,3,0.005,hsic,0.02938352533266158,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4363,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4364,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4365,tstudent,4,1000,100,1,0.005,hsic,0.024353511292725703,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4366,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4367,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4368,tstudent,4,1000,100,2,0.005,hsic,0.025851619780503935,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4369,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4370,tstudent,4,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4371,tstudent,4,1000,100,3,0.005,hsic,0.029341875203523934,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4372,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4373,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4374,tstudent,4,1000,100,1,0.005,hsic,0.02423724770478692,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4375,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4376,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4377,tstudent,4,1000,100,2,0.005,hsic,0.025717011816580378,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4378,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4379,tstudent,4,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4380,tstudent,4,1000,100,3,0.005,hsic,0.02914796645307978,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4381,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4382,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4383,tstudent,4,1000,100,1,0.005,hsic,0.02364655342414497,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4384,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4385,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4386,tstudent,4,1000,100,2,0.005,hsic,0.02506696499395898,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4387,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4388,tstudent,4,1000,100,2,1.5996335688986916,ctka,1.0000000000000304,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4389,tstudent,4,1000,100,3,0.005,hsic,0.028479385775432835,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4390,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4391,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.12589254117941687
4392,tstudent,4,1000,100,1,0.005,hsic,0.02161308513210033,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4393,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4394,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4395,tstudent,4,1000,100,2,0.005,hsic,0.022950167063499203,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4396,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4397,tstudent,4,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4398,tstudent,4,1000,100,3,0.005,hsic,0.02591035454862136,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4399,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4400,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.25118864315095824
4401,tstudent,4,1000,100,1,0.005,hsic,0.015142232807721843,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4402,tstudent,4,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4403,tstudent,4,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4404,tstudent,4,1000,100,2,0.005,hsic,0.016045221405552715,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4405,tstudent,4,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4406,tstudent,4,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4407,tstudent,4,1000,100,3,0.005,hsic,0.017983042894608187,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4408,tstudent,4,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4409,tstudent,4,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.5011872336272722
4410,tstudent,5,1000,100,1,0.005,hsic,0.0212069434170925,1.0,0.9357370945630166,0.9070462274012403,0.001
4411,tstudent,5,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001
4412,tstudent,5,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001
4413,tstudent,5,1000,100,2,0.005,hsic,0.022446623941967666,1.0,0.9357370945630166,0.9070462274012403,0.001
4414,tstudent,5,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001
4415,tstudent,5,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001
4416,tstudent,5,1000,100,3,0.005487493827465279,hsic,0.024987425892315288,1.0,0.9357370945630166,0.9070462274012403,0.001
4417,tstudent,5,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001
4418,tstudent,5,1000,100,3,0.9153691401476838,ctka,1.0000000000000289,1.0,0.9357370945630166,0.9070462274012403,0.001
4419,tstudent,5,1000,100,1,0.005,hsic,0.02120645183226924,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4420,tstudent,5,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4421,tstudent,5,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4422,tstudent,5,1000,100,2,0.005,hsic,0.022445594321107803,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4423,tstudent,5,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4424,tstudent,5,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4425,tstudent,5,1000,100,3,0.005487493827465279,hsic,0.024988033118388396,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4426,tstudent,5,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4427,tstudent,5,1000,100,3,0.9153691401476838,ctka,1.000000000000029,1.0,0.9357370945630166,0.9070462274012403,0.001995262314968879
4428,tstudent,5,1000,100,1,0.005,hsic,0.021207459912808785,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4429,tstudent,5,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4430,tstudent,5,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4431,tstudent,5,1000,100,2,0.005,hsic,0.02244618228825823,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4432,tstudent,5,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4433,tstudent,5,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4434,tstudent,5,1000,100,3,0.005487493827465279,hsic,0.024986548899470832,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4435,tstudent,5,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4436,tstudent,5,1000,100,3,0.9153691401476838,ctka,1.0000000000000289,1.0,0.9357370945630166,0.9070462274012403,0.003981071705534973
4437,tstudent,5,1000,100,1,0.005,hsic,0.021206585701842653,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4438,tstudent,5,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4439,tstudent,5,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4440,tstudent,5,1000,100,2,0.005,hsic,0.022444264787836996,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4441,tstudent,5,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4442,tstudent,5,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4443,tstudent,5,1000,100,3,0.005487493827465279,hsic,0.024984525509841298,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4444,tstudent,5,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4445,tstudent,5,1000,100,3,0.9153691401476838,ctka,1.000000000000029,1.0,0.9357370945630166,0.9070462274012403,0.00794328234724282
4446,tstudent,5,1000,100,1,0.005,hsic,0.02119316965794302,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4447,tstudent,5,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4448,tstudent,5,1000,100,1,1.4575265314125878,ctka,1.0000000000000133,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4449,tstudent,5,1000,100,2,0.005,hsic,0.022436175560879925,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4450,tstudent,5,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4451,tstudent,5,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4452,tstudent,5,1000,100,3,0.005487493827465279,hsic,0.024971328838642195,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4453,tstudent,5,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4454,tstudent,5,1000,100,3,0.9153691401476838,ctka,1.000000000000029,1.0,0.9357370945630166,0.9070462274012403,0.01584893192461114
4455,tstudent,5,1000,100,1,0.005,hsic,0.021160058593642336,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4456,tstudent,5,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4457,tstudent,5,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4458,tstudent,5,1000,100,2,0.005,hsic,0.02241539355638479,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4459,tstudent,5,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4460,tstudent,5,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4461,tstudent,5,1000,100,3,0.005487493827465279,hsic,0.024933641557743254,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4462,tstudent,5,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4463,tstudent,5,1000,100,3,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.03162277660168381
4464,tstudent,5,1000,100,1,0.005,hsic,0.021039604260684713,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4465,tstudent,5,1000,100,1,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4466,tstudent,5,1000,100,1,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4467,tstudent,5,1000,100,2,0.005,hsic,0.022265860428063406,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4468,tstudent,5,1000,100,2,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4469,tstudent,5,1000,100,2,49.99999999999999,ctka,1.0000000000000306,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4470,tstudent,5,1000,100,3,0.005487493827465279,hsic,0.024767878015138283,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4471,tstudent,5,1000,100,3,49.99999999999999,tka,1.0,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
4472,tstudent,5,1000,100,3,0.6309284415330099,ctka,1.0000000000000064,1.0,0.9357370945630166,0.9070462274012403,0.06309573444801936
