,dataset,trial,n_samples,d_dimensions,nu,gamma,scorer,value
159,gauss,4,5000,2,,0.24885117821660546,hsic,0.04231157956510693
160,gauss,4,5000,2,,0.005,tka,0.999507908192556
161,gauss,4,5000,2,,0.005,ctka,0.706040742383578
162,gauss,5,5000,2,,0.3610404509192732,hsic,0.0464968524639857
163,gauss,5,5000,2,,0.005,tka,0.9998023609711106
164,gauss,5,5000,2,,0.005,ctka,0.7771734256337636
165,gauss,1,5000,3,,0.18824679033962335,hsic,0.04692181427190634
166,gauss,1,5000,3,,0.005,tka,0.9997526411317541
167,gauss,1,5000,3,,0.005,ctka,0.8805977494670963
168,gauss,2,5000,3,,0.14240179342178994,hsic,0.04242376579288233
169,gauss,2,5000,3,,0.005,tka,0.9995150336520248
170,gauss,2,5000,3,,0.005,ctka,0.8800590658196219
171,gauss,3,5000,3,,0.18824679033962335,hsic,0.02919324363374047
172,gauss,3,5000,3,,0.005,tka,0.9991390291435925
173,gauss,3,5000,3,,0.005,ctka,0.6416147775216225
174,gauss,4,5000,3,,0.12975121056998673,hsic,0.04298456606649549
175,gauss,4,5000,3,,0.005,tka,0.9984501051979433
176,gauss,4,5000,3,,0.005,ctka,0.7990990589503022
177,gauss,5,5000,3,,0.15628579248441177,hsic,0.050681497334341914
178,gauss,5,5000,3,,0.005,tka,0.9995161906127464
179,gauss,5,5000,3,,0.005,ctka,0.9499647989974177
180,gauss,1,5000,10,,0.0105245207225601,hsic,0.038686831726719474
181,gauss,1,5000,10,,49.99999999999999,tka,1.0
182,gauss,1,5000,10,,49.99999999999999,ctka,0.9999999999999648
183,gauss,2,5000,10,,0.01155064850041579,hsic,0.04003599348762066
184,gauss,2,5000,10,,49.99999999999999,tka,1.0
185,gauss,2,5000,10,,28.611838296751085,ctka,0.9999999999999616
186,gauss,3,5000,10,,0.0105245207225601,hsic,0.03867994200971955
187,gauss,3,5000,10,,49.99999999999999,tka,1.0
188,gauss,3,5000,10,,49.99999999999999,ctka,0.9999999999999648
189,gauss,4,5000,10,,0.0105245207225601,hsic,0.04000333422818974
190,gauss,4,5000,10,,49.99999999999999,tka,1.0
191,gauss,4,5000,10,,49.99999999999999,ctka,0.9999999999999648
192,gauss,5,5000,10,,0.0105245207225601,hsic,0.03567320339676259
193,gauss,5,5000,10,,49.99999999999999,tka,1.0
194,gauss,5,5000,10,,28.611838296751085,ctka,0.999999999999963
195,gauss,1,5000,50,,0.005,hsic,0.0002866707860734495
