,dataset,trial,n_samples,d_dimensions,nu,std,gamma,gamma_median,gamma_silv,gamma_scott,gamma_belkin,scorer,value
1901,gauss,3,500,3,,0.6,9.463682915507645,2.1631902287355285,0.3986470631277377,0.41155971378360795,1.2278599260662302,ctka,0.5499874951484378
1902,gauss,3,500,3,,0.7,0.184589828585947,2.136117402465936,0.3986470631277377,0.41155971378360795,1.2036710547989027,hsic,0.006393216460505572
1903,gauss,3,500,3,,0.7,0.0009560783432045423,2.136117402465936,0.3986470631277377,0.41155971378360795,1.2036710547989027,tka,0.9999736774831892
1904,gauss,3,500,3,,0.7,9.560783432045419,2.136117402465936,0.3986470631277377,0.41155971378360795,1.2036710547989027,ctka,0.5369615269550245
1905,gauss,3,500,3,,0.8,0.18691536635755943,2.1048088916089407,0.3986470631277377,0.41155971378360795,1.1794722394874615,hsic,0.008089939309056892
1906,gauss,3,500,3,,0.8,0.0009681234072082048,2.1048088916089407,0.3986470631277377,0.41155971378360795,1.1794722394874615,tka,0.9999730079031272
1907,gauss,3,500,3,,0.8,9.681234072082043,2.1048088916089407,0.3986470631277377,0.41155971378360795,1.1794722394874615,ctka,0.516290038906949
1908,gauss,3,500,3,,0.9,0.18974212805464494,2.070260432906314,0.3986470631277377,0.41155971378360795,1.1450409028691624,hsic,0.010119249576091192
1909,gauss,3,500,3,,0.9,0.0009827645478424792,2.070260432906314,0.3986470631277377,0.41155971378360795,1.1450409028691624,tka,0.999972328688011
1910,gauss,3,500,3,,0.9,9.827645478424792,2.070260432906314,0.3986470631277377,0.41155971378360795,1.1450409028691624,ctka,0.49553374207112605
1911,gauss,3,500,3,,1.0,0.19318625354560567,2.0345677816204013,0.3986470631277377,0.41155971378360795,1.0950511274951824,hsic,0.012555720455082499
1912,gauss,3,500,3,,1.0,0.0010006033086150052,2.0345677816204013,0.3986470631277377,0.41155971378360795,1.0950511274951824,tka,0.9999716515984353
1913,gauss,3,500,3,,1.0,10.006033086150051,2.0345677816204013,0.3986470631277377,0.41155971378360795,1.0950511274951824,ctka,0.4668763807424142
1914,gauss,4,500,3,,0.0,9.57940531981467,2.213427591968588,0.3986470631277377,0.41155971378360795,1.3030624420885188,hsic,0.0019778702073118544
1915,gauss,4,500,3,,0.0,0.0009579405319814668,2.213427591968588,0.3986470631277377,0.41155971378360795,1.3030624420885188,tka,0.9999795294605505
1916,gauss,4,500,3,,0.0,9.57940531981467,2.213427591968588,0.3986470631277377,0.41155971378360795,1.3030624420885188,ctka,0.612148730345084
1917,gauss,4,500,3,,0.1,9.582911303850258,2.210186783635807,0.3986470631277377,0.41155971378360795,1.306011883777629,hsic,0.001978059856574376
1918,gauss,4,500,3,,0.1,0.0009582911303850262,2.210186783635807,0.3986470631277377,0.41155971378360795,1.306011883777629,tka,0.9999792635451121
1919,gauss,4,500,3,,0.1,9.582911303850258,2.210186783635807,0.3986470631277377,0.41155971378360795,1.306011883777629,ctka,0.6126352576852703
1920,gauss,4,500,3,,0.2,9.58914563511875,2.2053340516641935,0.3986470631277377,0.41155971378360795,1.2919535952552597,hsic,0.0019777872485723393
1921,gauss,4,500,3,,0.2,0.0009589145635118756,2.2053340516641935,0.3986470631277377,0.41155971378360795,1.2919535952552597,tka,0.9999790417755811
1922,gauss,4,500,3,,0.2,9.58914563511875,2.2053340516641935,0.3986470631277377,0.41155971378360795,1.2919535952552597,ctka,0.6096481518934669
1923,gauss,4,500,3,,0.3,0.32579927236694683,2.197107988045886,0.3986470631277377,0.41155971378360795,1.2912330411251625,hsic,0.002510715298794117
1924,gauss,4,500,3,,0.3,0.0009601473003191514,2.197107988045886,0.3986470631277377,0.41155971378360795,1.2912330411251625,tka,0.9999788683176971
1925,gauss,4,500,3,,0.3,9.601473003191515,2.197107988045886,0.3986470631277377,0.41155971378360795,1.2912330411251625,ctka,0.6009105833754708
1926,gauss,4,500,3,,0.4,0.2241931206795186,2.1861581527386793,0.3986470631277377,0.41155971378360795,1.2783717065335893,hsic,0.0037643752432905894
1927,gauss,4,500,3,,0.4,0.0009622221355296112,2.1861581527386793,0.3986470631277377,0.41155971378360795,1.2783717065335893,tka,0.9999787421323664
1928,gauss,4,500,3,,0.4,9.62222135529611,2.1861581527386793,0.3986470631277377,0.41155971378360795,1.2783717065335893,ctka,0.5941584646013636
1929,gauss,4,500,3,,0.5,0.1863781875581753,2.1712359911116312,0.3986470631277377,0.41155971378360795,1.2563451704456758,hsic,0.005315819318125568
1930,gauss,4,500,3,,0.5,0.0009653411032185747,2.1712359911116312,0.3986470631277377,0.41155971378360795,1.2563451704456758,tka,0.9999786592425404
1931,gauss,4,500,3,,0.5,9.653411032185744,2.1712359911116312,0.3986470631277377,0.41155971378360795,1.2563451704456758,ctka,0.5834310699860188
1932,gauss,4,500,3,,0.6,0.18721806877717279,2.152922955680623,0.3986470631277377,0.41155971378360795,1.2384288093438407,hsic,0.007117471939274773
1933,gauss,4,500,3,,0.6,0.0009696912467259336,2.152922955680623,0.3986470631277377,0.41155971378360795,1.2384288093438407,tka,0.9999786152327581
1934,gauss,4,500,3,,0.6,9.696912467259336,2.152922955680623,0.3986470631277377,0.41155971378360795,1.2384288093438407,ctka,0.5644851335515635
1935,gauss,4,500,3,,0.7,0.18833885499561892,2.1294381983082546,0.3986470631277377,0.41155971378360795,1.2123460785673201,hsic,0.009221013662023662
1936,gauss,4,500,3,,0.7,0.0009754963305652067,2.1294381983082546,0.3986470631277377,0.41155971378360795,1.2123460785673201,tka,0.9999786048568927
1937,gauss,4,500,3,,0.7,9.754963305652067,2.1294381983082546,0.3986470631277377,0.41155971378360795,1.2123460785673201,ctka,0.5500494816735203
1938,gauss,4,500,3,,0.8,0.1898064475191823,2.1012533051619773,0.3986470631277377,0.41155971378360795,1.1809932591560295,hsic,0.011672710528143242
1939,gauss,4,500,3,,0.8,0.000983097688880432,2.1012533051619773,0.3986470631277377,0.41155971378360795,1.1809932591560295,tka,0.999978619241528
1940,gauss,4,500,3,,0.8,9.83097688880432,2.1012533051619773,0.3986470631277377,0.41155971378360795,1.1809932591560295,ctka,0.5334305311500933
1941,gauss,4,500,3,,0.9,0.19172456413864422,2.069317928952742,0.3986470631277377,0.41155971378360795,1.1418003332466418,hsic,0.014534823022116304
1942,gauss,4,500,3,,0.9,0.0009930325253427487,2.069317928952742,0.3986470631277377,0.41155971378360795,1.1418003332466418,tka,0.9999786401556875
1943,gauss,4,500,3,,0.9,9.93032525342748,2.069317928952742,0.3986470631277377,0.41155971378360795,1.1418003332466418,ctka,0.5099706813787296
1944,gauss,4,500,3,,1.0,0.19427189199543718,2.0357429070604,0.3986470631277377,0.41155971378360795,1.0949589312307157,hsic,0.017865256245558157
1945,gauss,4,500,3,,1.0,0.0010062263454767076,2.0357429070604,0.3986470631277377,0.41155971378360795,1.0949589312307157,tka,0.9999786090940112
1946,gauss,4,500,3,,1.0,10.06226345476707,2.0357429070604,0.3986470631277377,0.41155971378360795,1.0949589312307157,ctka,0.4692734279081909
1947,gauss,5,500,3,,0.0,10.275499371783743,2.120456901960883,0.3986470631277377,0.41155971378360795,1.2535397808455604,hsic,0.0019891463151596334
1948,gauss,5,500,3,,0.0,0.0010275499371783742,2.120456901960883,0.3986470631277377,0.41155971378360795,1.2535397808455604,tka,0.999975743194007
1949,gauss,5,500,3,,0.0,10.275499371783743,2.120456901960883,0.3986470631277377,0.41155971378360795,1.2535397808455604,ctka,0.5880344602816225
1950,gauss,5,500,3,,0.1,10.263938491062182,2.119451849310006,0.3986470631277377,0.41155971378360795,1.2504903900869357,hsic,0.001989167433765547
1951,gauss,5,500,3,,0.1,0.0010263938491062185,2.119451849310006,0.3986470631277377,0.41155971378360795,1.2504903900869357,tka,0.9999758338204399
1952,gauss,5,500,3,,0.1,10.263938491062182,2.119451849310006,0.3986470631277377,0.41155971378360795,1.2504903900869357,ctka,0.5951326733996689
1953,gauss,5,500,3,,0.2,10.253542739494936,2.1194691945489,0.3986470631277377,0.41155971378360795,1.243751654523095,hsic,0.001989437261283924
1954,gauss,5,500,3,,0.2,0.0010253542739494935,2.1194691945489,0.3986470631277377,0.41155971378360795,1.243751654523095,tka,0.9999760833569223
1955,gauss,5,500,3,,0.2,10.253542739494936,2.1194691945489,0.3986470631277377,0.41155971378360795,1.243751654523095,ctka,0.597337527645977
1956,gauss,5,500,3,,0.3,10.246292763899426,2.115889039503629,0.3986470631277377,0.41155971378360795,1.2402088660776454,hsic,0.00198975053157899
1957,gauss,5,500,3,,0.3,0.0010246292763899426,2.115889039503629,0.3986470631277377,0.41155971378360795,1.2402088660776454,tka,0.9999764672700646
1958,gauss,5,500,3,,0.3,10.246292763899426,2.115889039503629,0.3986470631277377,0.41155971378360795,1.2402088660776454,ctka,0.5937754352166902
1959,gauss,5,500,3,,0.4,0.23867433716452124,2.11125148866363,0.3986470631277377,0.41155971378360795,1.23858372099029,hsic,0.0028136942162842087
1960,gauss,5,500,3,,0.4,0.0010243745646899348,2.11125148866363,0.3986470631277377,0.41155971378360795,1.23858372099029,tka,0.9999769705233866
1961,gauss,5,500,3,,0.4,10.243745646899354,2.11125148866363,0.3986470631277377,0.41155971378360795,1.23858372099029,ctka,0.5854145489383691
1962,gauss,5,500,3,,0.5,0.19784259215002267,2.1047256240752783,0.3986470631277377,0.41155971378360795,1.2288829214189594,hsic,0.004104705283584099
1963,gauss,5,500,3,,0.5,0.0010247206965145101,2.1047256240752783,0.3986470631277377,0.41155971378360795,1.2288829214189594,tka,0.9999775849440271
1964,gauss,5,500,3,,0.5,10.247206965145097,2.1047256240752783,0.3986470631277377,0.41155971378360795,1.2288829214189594,ctka,0.583055852965524
1965,gauss,5,500,3,,0.6,0.19805552575716412,2.0957445564918817,0.3986470631277377,0.41155971378360795,1.224365542744303,hsic,0.005613594941675544
1966,gauss,5,500,3,,0.6,0.0010258235807410565,2.0957445564918817,0.3986470631277377,0.41155971378360795,1.224365542744303,tka,0.9999783056445503
1967,gauss,5,500,3,,0.6,10.258235807410562,2.0957445564918817,0.3986470631277377,0.41155971378360795,1.224365542744303,ctka,0.5791593656069394
1968,gauss,5,500,3,,0.7,0.19844612936835063,2.0853239830575996,0.3986470631277377,0.41155971378360795,1.211938165579612,hsic,0.007406431638429298
1969,gauss,5,500,3,,0.7,0.001027846702254813,2.0853239830575996,0.3986470631277377,0.41155971378360795,1.211938165579612,tka,0.9999791310277545
1970,gauss,5,500,3,,0.7,10.27846702254813,2.0853239830575996,0.3986470631277377,0.41155971378360795,1.211938165579612,ctka,0.5727543167919107
1971,gauss,5,500,3,,0.8,0.16493980324564927,2.0723923742709713,0.3986470631277377,0.41155971378360795,1.1879922125736635,hsic,0.009559172765078556
1972,gauss,5,500,3,,0.8,0.0010309648047314027,2.0723923742709713,0.3986470631277377,0.41155971378360795,1.1879922125736635,tka,0.9999800621536867
1973,gauss,5,500,3,,0.8,10.309648047314026,2.0723923742709713,0.3986470631277377,0.41155971378360795,1.1879922125736635,ctka,0.562486855358389
1974,gauss,5,500,3,,0.9,0.19990167449318916,2.0578489363306858,0.3986470631277377,0.41155971378360795,1.170789216732309,hsic,0.011942834786057637
1975,gauss,5,500,3,,0.9,0.0010353856613733931,2.0578489363306858,0.3986470631277377,0.41155971378360795,1.170789216732309,tka,0.9999811017875041
1976,gauss,5,500,3,,0.9,10.353856613733926,2.0578489363306858,0.3986470631277377,0.41155971378360795,1.170789216732309,ctka,0.5528866371176749
1977,gauss,5,500,3,,1.0,0.2010688722666526,2.0415739614297563,0.3986470631277377,0.41155971378360795,1.1528746045138687,hsic,0.01476537996410697
1978,gauss,5,500,3,,1.0,0.0010414311326867013,2.0415739614297563,0.3986470631277377,0.41155971378360795,1.1528746045138687,tka,0.9999822523057799
1979,gauss,5,500,3,,1.0,10.414311326867017,2.0415739614297563,0.3986470631277377,0.41155971378360795,1.1528746045138687,ctka,0.5361505047788094
1980,gauss,1,500,10,,0.0,2.6241206870176046,4.3271466175786335,0.5931114916286193,0.6415291994785646,3.4393608600052783,hsic,0.0019959811467545403
1981,gauss,1,500,10,,0.0,0.00026241206870176065,4.3271466175786335,0.5931114916286193,0.6415291994785646,3.4393608600052783,tka,0.9999947518655851
1982,gauss,1,500,10,,0.0,2.6241206870176046,4.3271466175786335,0.5931114916286193,0.6415291994785646,3.4393608600052783,ctka,0.9999175498244992
1983,gauss,1,500,10,,0.1,2.642117361449231,4.308934191752186,0.5931114916286193,0.6415291994785646,3.4153242366355765,hsic,0.0019959814825273956
1984,gauss,1,500,10,,0.1,0.000264211736144923,4.308934191752186,0.5931114916286193,0.6415291994785646,3.4153242366355765,tka,0.9999946210118864
1985,gauss,1,500,10,,0.1,2.642117361449231,4.308934191752186,0.5931114916286193,0.6415291994785646,3.4153242366355765,ctka,0.999922929064951
1986,gauss,1,500,10,,0.2,2.6599434517973655,4.28625973501757,0.5931114916286193,0.6415291994785646,3.387159239803654,hsic,0.001995979672651198
1987,gauss,1,500,10,,0.2,0.0002659943451797365,4.28625973501757,0.5931114916286193,0.6415291994785646,3.387159239803654,tka,0.9999945343983884
1988,gauss,1,500,10,,0.2,2.6599434517973655,4.28625973501757,0.5931114916286193,0.6415291994785646,3.387159239803654,ctka,0.9999069074499115
1989,gauss,1,500,10,,0.3,0.07534001311738835,4.253358931452896,0.5931114916286193,0.6415291994785646,3.339156605977788,hsic,0.0025642467270248453
1990,gauss,1,500,10,,0.3,0.0002679452729225839,4.253358931452896,0.5931114916286193,0.6415291994785646,3.339156605977788,tka,0.9999944875508276
1991,gauss,1,500,10,,0.3,2.679452729225838,4.253358931452896,0.5931114916286193,0.6415291994785646,3.339156605977788,ctka,0.9998760007913908
1992,gauss,1,500,10,,0.4,0.06294975188092097,4.2118237948814174,0.5931114916286193,0.6415291994785646,3.282576789047017,hsic,0.0037864686526228107
1993,gauss,1,500,10,,0.4,0.0002701761967643306,4.2118237948814174,0.5931114916286193,0.6415291994785646,3.282576789047017,tka,0.9999944716508118
1994,gauss,1,500,10,,0.4,2.7017619676433062,4.2118237948814174,0.5931114916286193,0.6415291994785646,3.282576789047017,ctka,0.9998389878939272
1995,gauss,1,500,10,,0.5,0.05265957205827228,4.162864191191451,0.5931114916286193,0.6415291994785646,3.2256140093897536,hsic,0.00540580382779569
1996,gauss,1,500,10,,0.5,0.0002727489200949725,4.162864191191451,0.5931114916286193,0.6415291994785646,3.2256140093897536,tka,0.999994479975146
1997,gauss,1,500,10,,0.5,2.7274892009497256,4.162864191191451,0.5931114916286193,0.6415291994785646,3.2256140093897536,ctka,0.999800158873643
1998,gauss,1,500,10,,0.6,0.05323016846279802,4.106862697292488,0.5931114916286193,0.6415291994785646,3.1470354541657097,hsic,0.00727458008410051
1999,gauss,1,500,10,,0.6,0.0002757043097242742,4.106862697292488,0.5931114916286193,0.6415291994785646,3.1470354541657097,tka,0.9999945080764473
2000,gauss,1,500,10,,0.6,2.75704309724274,4.106862697292488,0.5931114916286193,0.6415291994785646,3.1470354541657097,ctka,0.9997423164749542
2001,gauss,1,500,10,,0.7,0.05388107373496142,4.042273015324549,0.5931114916286193,0.6415291994785646,3.066302875528615,hsic,0.009477660137607397
2002,gauss,1,500,10,,0.7,0.00027907565710002266,4.042273015324549,0.5931114916286193,0.6415291994785646,3.066302875528615,tka,0.9999945533123862
2003,gauss,1,500,10,,0.7,2.7907565710002245,4.042273015324549,0.5931114916286193,0.6415291994785646,3.066302875528615,ctka,0.9996841301341352
2004,gauss,1,500,10,,0.8,0.05461835895443368,3.9712811583170593,0.5931114916286193,0.6415291994785646,2.968165771863522,hsic,0.012068977120387124
2005,gauss,1,500,10,,0.8,0.00028289440722565045,3.9712811583170593,0.5931114916286193,0.6415291994785646,2.968165771863522,tka,0.999994614332367
2006,gauss,1,500,10,,0.8,2.828944072256505,3.9712811583170593,0.5931114916286193,0.6415291994785646,2.968165771863522,ctka,0.9996165616292981
2007,gauss,1,500,10,,0.9,0.055447643990298896,3.8973285742109116,0.5931114916286193,0.6415291994785646,2.8585511270294632,hsic,0.015120154435911535
2008,gauss,1,500,10,,0.9,0.0002871896680707797,3.8973285742109116,0.5931114916286193,0.6415291994785646,2.8585511270294632,tka,0.9999946904931846
2009,gauss,1,500,10,,0.9,2.8718966807077972,3.8973285742109116,0.5931114916286193,0.6415291994785646,2.8585511270294632,ctka,0.9994797457069845
2010,gauss,1,500,10,,1.0,0.05637162269949908,3.819598445437479,0.5931114916286193,0.6415291994785646,2.7443157217197793,hsic,0.018719136803464473
2011,gauss,1,500,10,,1.0,0.0002919753923992307,3.819598445437479,0.5931114916286193,0.6415291994785646,2.7443157217197793,tka,0.9999947806159751
2012,gauss,1,500,10,,1.0,2.919753923992308,3.819598445437479,0.5931114916286193,0.6415291994785646,2.7443157217197793,ctka,0.9991198119454278
2013,gauss,2,500,10,,0.0,2.6544060206261717,4.300691080749976,0.5931114916286193,0.6415291994785646,3.3843489309662935,hsic,0.00199598143450489
2014,gauss,2,500,10,,0.0,0.00026544060206261724,4.300691080749976,0.5931114916286193,0.6415291994785646,3.3843489309662935,tka,0.9999944114819367
2015,gauss,2,500,10,,0.0,2.6544060206261717,4.300691080749976,0.5931114916286193,0.6415291994785646,3.3843489309662935,ctka,0.9999423364338198
2016,gauss,2,500,10,,0.1,2.6544481738386336,4.29440971869368,0.5931114916286193,0.6415291994785646,3.3726473860184036,hsic,0.001995982343667034
2017,gauss,2,500,10,,0.1,0.0002654448173838635,4.29440971869368,0.5931114916286193,0.6415291994785646,3.3726473860184036,tka,0.9999944251630742
2018,gauss,2,500,10,,0.1,2.6544481738386336,4.29440971869368,0.5931114916286193,0.6415291994785646,3.3726473860184036,ctka,0.9999521927563594
2019,gauss,2,500,10,,0.2,2.659188119206545,4.280490253147846,0.5931114916286193,0.6415291994785646,3.3461403531375193,hsic,0.0019959809663760634
2020,gauss,2,500,10,,0.2,0.0002659188119206545,4.280490253147846,0.5931114916286193,0.6415291994785646,3.3461403531375193,tka,0.9999944751525802
2021,gauss,2,500,10,,0.2,2.659188119206545,4.280490253147846,0.5931114916286193,0.6415291994785646,3.3461403531375193,ctka,0.9999490946583356
2022,gauss,2,500,10,,0.3,0.0749976988965849,4.256055881576756,0.5931114916286193,0.6415291994785646,3.3114789691691415,hsic,0.0025524105278494965
2023,gauss,2,500,10,,0.3,0.00026672783913775627,4.256055881576756,0.5931114916286193,0.6415291994785646,3.3114789691691415,tka,0.9999945439756164
2024,gauss,2,500,10,,0.3,2.6672783913775633,4.256055881576756,0.5931114916286193,0.6415291994785646,3.3114789691691415,ctka,0.9999357518302184
2025,gauss,2,500,10,,0.4,0.05170745140003708,4.221699546902318,0.5931114916286193,0.6415291994785646,3.2662453724424934,hsic,0.0039167968912604285
