,dataset,dimensions,dof,gamma_init,gamma_method,hsic_value,mi_value,samples,scorer,trial
3889,tstudent,50.0,2.0,0.5779560567302527,scott,0.01959843235380905,3.804990454097925,50.0,hsic,5.0
3890,tstudent,50.0,3.0,0.5779560567302527,scott,0.01959940470223767,3.639776983183043,50.0,hsic,5.0
3891,tstudent,50.0,4.0,0.5779560567302527,scott,0.019599708343609388,3.531653968438232,50.0,hsic,5.0
3892,tstudent,50.0,5.0,0.5779560567302527,scott,0.019599832683770683,3.452717144736582,50.0,hsic,5.0
3893,tstudent,50.0,6.0,0.5779560567302527,scott,0.019599968261375788,3.2345775954957734,50.0,hsic,5.0
3894,tstudent,50.0,7.0,0.5779560567302527,scott,0.019599986784909106,3.1269715033059837,50.0,hsic,5.0
3895,tstudent,50.0,8.0,0.5779560567302527,scott,0.019599992434769526,3.060469822764299,50.0,hsic,5.0
3896,tstudent,50.0,9.0,0.5779560567302527,scott,0.019599996156244602,2.981594073828611,50.0,hsic,5.0
3897,tstudent,50.0,1.0,0.5779560567302527,scott,0.9999764931840435,4.125358506332888,50.0,tka,5.0
3898,tstudent,50.0,2.0,0.5779560567302527,scott,0.9999934474166068,3.804990454097925,50.0,tka,5.0
3899,tstudent,50.0,3.0,0.5779560567302527,scott,0.999999018921484,3.639776983183043,50.0,tka,5.0
3900,tstudent,50.0,4.0,0.5779560567302527,scott,0.999999767282354,3.531653968438232,50.0,tka,5.0
3901,tstudent,50.0,5.0,0.5779560567302527,scott,0.9999999263250605,3.452717144736582,50.0,tka,5.0
3902,tstudent,50.0,6.0,0.5779560567302527,scott,0.9999999979424482,3.2345775954957734,50.0,tka,5.0
3903,tstudent,50.0,7.0,0.5779560567302527,scott,0.9999999996946793,3.1269715033059837,50.0,tka,5.0
3904,tstudent,50.0,8.0,0.5779560567302527,scott,0.9999999999034749,3.060469822764299,50.0,tka,5.0
3905,tstudent,50.0,9.0,0.5779560567302527,scott,0.999999999971993,2.981594073828611,50.0,tka,5.0
3906,tstudent,50.0,1.0,0.5779560567302527,scott,0.9999781151123537,4.125358506332888,50.0,ctka,5.0
3907,tstudent,50.0,2.0,0.5779560567302527,scott,0.9999936875825418,3.804990454097925,50.0,ctka,5.0
3908,tstudent,50.0,3.0,0.5779560567302527,scott,0.9999990523633141,3.639776983183043,50.0,ctka,5.0
3909,tstudent,50.0,4.0,0.5779560567302527,scott,0.9999997746698933,3.531653968438232,50.0,ctka,5.0
3910,tstudent,50.0,5.0,0.5779560567302527,scott,0.9999999285166226,3.452717144736582,50.0,ctka,5.0
3911,tstudent,50.0,6.0,0.5779560567302527,scott,0.9999999979919484,3.2345775954957734,50.0,ctka,5.0
3912,tstudent,50.0,7.0,0.5779560567302527,scott,0.9999999997013377,3.1269715033059837,50.0,ctka,5.0
3913,tstudent,50.0,8.0,0.5779560567302527,scott,0.9999999999054351,3.060469822764299,50.0,ctka,5.0
3914,tstudent,50.0,9.0,0.5779560567302527,scott,0.9999999999724946,2.981594073828611,50.0,ctka,5.0
3915,tstudent,100.0,1.0,0.5390666995316942,scott,0.019599986218183815,9.270374677487176,50.0,hsic,1.0
3916,tstudent,100.0,2.0,0.5390666995316942,scott,0.019599995960240788,8.9449580937735,50.0,hsic,1.0
3917,tstudent,100.0,3.0,0.5390666995316942,scott,0.01959999998578652,8.774866355612938,50.0,hsic,1.0
3918,tstudent,100.0,4.0,0.5390666995316942,scott,0.01959999971769124,8.662027272051697,50.0,hsic,1.0
3919,tstudent,100.0,5.0,0.5390666995316942,scott,0.019599999878970785,8.578529010751812,50.0,hsic,1.0
3920,tstudent,100.0,6.0,0.5390666995316942,scott,0.019599999991092718,8.3396672522219,50.0,hsic,1.0
3921,tstudent,100.0,7.0,0.5390666995316942,scott,0.019599999997946833,8.214298210476684,50.0,hsic,1.0
3922,tstudent,100.0,8.0,0.5390666995316942,scott,0.019599999999228932,8.132430344818976,50.0,hsic,1.0
3923,tstudent,100.0,9.0,0.5390666995316942,scott,0.019599999999775998,8.028387530789162,50.0,hsic,1.0
3924,tstudent,100.0,1.0,0.5390666995316942,scott,0.9999999922600793,9.270374677487176,50.0,tka,1.0
3925,tstudent,100.0,2.0,0.5390666995316942,scott,0.9999999987581333,8.9449580937735,50.0,tka,1.0
3926,tstudent,100.0,3.0,0.5390666995316942,scott,0.9999999999999956,8.774866355612938,50.0,tka,1.0
3927,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999999982583,8.662027272051697,50.0,tka,1.0
3928,tstudent,100.0,5.0,0.5390666995316942,scott,0.9999999999996325,8.578529010751812,50.0,tka,1.0
3929,tstudent,100.0,6.0,0.5390666995316942,scott,0.9999999999999973,8.3396672522219,50.0,tka,1.0
3930,tstudent,100.0,7.0,0.5390666995316942,scott,0.9999999999999998,8.214298210476684,50.0,tka,1.0
3931,tstudent,100.0,8.0,0.5390666995316942,scott,0.9999999999999999,8.132430344818976,50.0,tka,1.0
3932,tstudent,100.0,9.0,0.5390666995316942,scott,0.9999999999999999,8.028387530789162,50.0,tka,1.0
3933,tstudent,100.0,1.0,0.5390666995316942,scott,0.9999999923996997,9.270374677487176,50.0,ctka,1.0
3934,tstudent,100.0,2.0,0.5390666995316942,scott,0.9999999987826753,8.9449580937735,50.0,ctka,1.0
3935,tstudent,100.0,3.0,0.5390666995316942,scott,0.9999999999999957,8.774866355612938,50.0,ctka,1.0
3936,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999999982926,8.662027272051697,50.0,ctka,1.0
3937,tstudent,100.0,5.0,0.5390666995316942,scott,0.9999999999996395,8.578529010751812,50.0,ctka,1.0
3938,tstudent,100.0,6.0,0.5390666995316942,scott,0.9999999999999977,8.3396672522219,50.0,ctka,1.0
3939,tstudent,100.0,7.0,0.5390666995316942,scott,0.9999999999999997,8.214298210476684,50.0,ctka,1.0
3940,tstudent,100.0,8.0,0.5390666995316942,scott,0.9999999999999998,8.132430344818976,50.0,ctka,1.0
3941,tstudent,100.0,9.0,0.5390666995316942,scott,1.0,8.028387530789162,50.0,ctka,1.0
3942,tstudent,100.0,1.0,0.5390666995316942,scott,0.01959999564633019,9.100380147005497,50.0,hsic,2.0
3943,tstudent,100.0,2.0,0.5390666995316942,scott,0.019599999519639574,8.774963563291822,50.0,hsic,2.0
3944,tstudent,100.0,3.0,0.5390666995316942,scott,0.01959999989219427,8.60487182513128,50.0,hsic,2.0
3945,tstudent,100.0,4.0,0.5390666995316942,scott,0.019599999963564485,8.492032741570018,50.0,hsic,2.0
3946,tstudent,100.0,5.0,0.5390666995316942,scott,0.019599999984263924,8.408534480270133,50.0,hsic,2.0
3947,tstudent,100.0,6.0,0.5390666995316942,scott,0.019599999998698013,8.169672721740223,50.0,hsic,2.0
3948,tstudent,100.0,7.0,0.5390666995316942,scott,0.019599999999648163,8.044303679995005,50.0,hsic,2.0
3949,tstudent,100.0,8.0,0.5390666995316942,scott,0.019599999999848166,7.962435814337318,50.0,hsic,2.0
3950,tstudent,100.0,9.0,0.5390666995316942,scott,0.019599999999946903,7.858393000307464,50.0,hsic,2.0
3951,tstudent,100.0,1.0,0.5390666995316942,scott,0.9999999998846785,9.100380147005497,50.0,tka,2.0
3952,tstudent,100.0,2.0,0.5390666995316942,scott,0.9999999999983611,8.774963563291822,50.0,tka,2.0
3953,tstudent,100.0,3.0,0.5390666995316942,scott,0.999999999999878,8.60487182513128,50.0,tka,2.0
3954,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999999999835,8.492032741570018,50.0,tka,2.0
3955,tstudent,100.0,5.0,0.5390666995316942,scott,0.9999999999999964,8.408534480270133,50.0,tka,2.0
3956,tstudent,100.0,6.0,0.5390666995316942,scott,0.9999999999999999,8.169672721740223,50.0,tka,2.0
3957,tstudent,100.0,7.0,0.5390666995316942,scott,0.9999999999999999,8.044303679995005,50.0,tka,2.0
3958,tstudent,100.0,8.0,0.5390666995316942,scott,0.9999999999999999,7.962435814337318,50.0,tka,2.0
3959,tstudent,100.0,9.0,0.5390666995316942,scott,0.9999999999999999,7.858393000307464,50.0,tka,2.0
3960,tstudent,100.0,1.0,0.5390666995316942,scott,0.9999999998863286,9.100380147005497,50.0,ctka,2.0
3961,tstudent,100.0,2.0,0.5390666995316942,scott,0.9999999999983887,8.774963563291822,50.0,ctka,2.0
3962,tstudent,100.0,3.0,0.5390666995316942,scott,0.9999999999998807,8.60487182513128,50.0,ctka,2.0
3963,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999999999837,8.492032741570018,50.0,ctka,2.0
3964,tstudent,100.0,5.0,0.5390666995316942,scott,0.9999999999999964,8.408534480270133,50.0,ctka,2.0
3965,tstudent,100.0,6.0,0.5390666995316942,scott,1.0,8.169672721740223,50.0,ctka,2.0
3966,tstudent,100.0,7.0,0.5390666995316942,scott,0.9999999999999999,8.044303679995005,50.0,ctka,2.0
3967,tstudent,100.0,8.0,0.5390666995316942,scott,1.0,7.962435814337318,50.0,ctka,2.0
3968,tstudent,100.0,9.0,0.5390666995316942,scott,0.9999999999999999,7.858393000307464,50.0,ctka,2.0
3969,tstudent,100.0,1.0,0.5390666995316942,scott,0.019599997712426022,9.245579801003505,50.0,hsic,3.0
3970,tstudent,100.0,2.0,0.5390666995316942,scott,0.019599993996031784,8.920163217289868,50.0,hsic,3.0
3971,tstudent,100.0,3.0,0.5390666995316942,scott,0.019599999936133605,8.750071479129286,50.0,hsic,3.0
3972,tstudent,100.0,4.0,0.5390666995316942,scott,0.019599999979147163,8.637232395568043,50.0,hsic,3.0
3973,tstudent,100.0,5.0,0.5390666995316942,scott,0.01959999999092277,8.55373413426816,50.0,hsic,3.0
3974,tstudent,100.0,6.0,0.5390666995316942,scott,0.01959999999900637,8.314872375738249,50.0,hsic,3.0
3975,tstudent,100.0,7.0,0.5390666995316942,scott,0.019599999999784876,8.189503333993033,50.0,hsic,3.0
3976,tstudent,100.0,8.0,0.5390666995316942,scott,0.01959999999991591,8.107635468335324,50.0,hsic,3.0
3977,tstudent,100.0,9.0,0.5390666995316942,scott,0.019599999999971505,8.00359265430551,50.0,hsic,3.0
3978,tstudent,100.0,1.0,0.5390666995316942,scott,0.999999999986289,9.245579801003505,50.0,tka,3.0
3979,tstudent,100.0,2.0,0.5390666995316942,scott,0.999999999914685,8.920163217289868,50.0,tka,3.0
3980,tstudent,100.0,3.0,0.5390666995316942,scott,0.9999999999999911,8.750071479129286,50.0,tka,3.0
3981,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999999999973,8.637232395568043,50.0,tka,3.0
3982,tstudent,100.0,5.0,0.5390666995316942,scott,0.999999999999999,8.55373413426816,50.0,tka,3.0
3983,tstudent,100.0,6.0,0.5390666995316942,scott,0.9999999999999999,8.314872375738249,50.0,tka,3.0
3984,tstudent,100.0,7.0,0.5390666995316942,scott,0.9999999999999999,8.189503333993033,50.0,tka,3.0
3985,tstudent,100.0,8.0,0.5390666995316942,scott,0.9999999999999999,8.107635468335324,50.0,tka,3.0
3986,tstudent,100.0,9.0,0.5390666995316942,scott,0.9999999999999999,8.00359265430551,50.0,tka,3.0
3987,tstudent,100.0,1.0,0.5390666995316942,scott,0.999999999986721,9.245579801003505,50.0,ctka,3.0
3988,tstudent,100.0,2.0,0.5390666995316942,scott,0.999999999916406,8.920163217289868,50.0,ctka,3.0
3989,tstudent,100.0,3.0,0.5390666995316942,scott,0.9999999999999913,8.750071479129286,50.0,ctka,3.0
3990,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999999999973,8.637232395568043,50.0,ctka,3.0
3991,tstudent,100.0,5.0,0.5390666995316942,scott,0.9999999999999991,8.55373413426816,50.0,ctka,3.0
3992,tstudent,100.0,6.0,0.5390666995316942,scott,1.0000000000000002,8.314872375738249,50.0,ctka,3.0
3993,tstudent,100.0,7.0,0.5390666995316942,scott,0.9999999999999999,8.189503333993033,50.0,ctka,3.0
3994,tstudent,100.0,8.0,0.5390666995316942,scott,1.0,8.107635468335324,50.0,ctka,3.0
3995,tstudent,100.0,9.0,0.5390666995316942,scott,1.0000000000000002,8.00359265430551,50.0,ctka,3.0
3996,tstudent,100.0,1.0,0.5390666995316942,scott,0.01959999399946383,9.209939956672738,50.0,hsic,4.0
3997,tstudent,100.0,2.0,0.5390666995316942,scott,0.019599999788116003,8.884523372959082,50.0,hsic,4.0
3998,tstudent,100.0,3.0,0.5390666995316942,scott,0.01959999994326054,8.71443163479852,50.0,hsic,4.0
3999,tstudent,100.0,4.0,0.5390666995316942,scott,0.019599999986515022,8.601592551237278,50.0,hsic,4.0
4000,tstudent,100.0,5.0,0.5390666995316942,scott,0.019599999995340466,8.518094289937395,50.0,hsic,4.0
4001,tstudent,100.0,6.0,0.5390666995316942,scott,0.019599999999761978,8.279232531407484,50.0,hsic,4.0
4002,tstudent,100.0,7.0,0.5390666995316942,scott,0.019599999999942826,8.153863489662267,50.0,hsic,4.0
4003,tstudent,100.0,8.0,0.5390666995316942,scott,0.019599999999975835,8.07199562400456,50.0,hsic,4.0
4004,tstudent,100.0,9.0,0.5390666995316942,scott,0.019599999999991236,7.967952809974764,50.0,hsic,4.0
4005,tstudent,100.0,1.0,0.5390666995316942,scott,0.9999999998026305,9.209939956672738,50.0,tka,4.0
4006,tstudent,100.0,2.0,0.5390666995316942,scott,0.9999999999992778,8.884523372959082,50.0,tka,4.0
4007,tstudent,100.0,3.0,0.5390666995316942,scott,0.9999999999999929,8.71443163479852,50.0,tka,4.0
4008,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999999999989,8.601592551237278,50.0,tka,4.0
4009,tstudent,100.0,5.0,0.5390666995316942,scott,0.9999999999999998,8.518094289937395,50.0,tka,4.0
4010,tstudent,100.0,6.0,0.5390666995316942,scott,0.9999999999999999,8.279232531407484,50.0,tka,4.0
4011,tstudent,100.0,7.0,0.5390666995316942,scott,0.9999999999999999,8.153863489662267,50.0,tka,4.0
4012,tstudent,100.0,8.0,0.5390666995316942,scott,0.9999999999999999,8.07199562400456,50.0,tka,4.0
4013,tstudent,100.0,9.0,0.5390666995316942,scott,0.9999999999999999,7.967952809974764,50.0,tka,4.0
4014,tstudent,100.0,1.0,0.5390666995316942,scott,0.9999999998056106,9.209939956672738,50.0,ctka,4.0
4015,tstudent,100.0,2.0,0.5390666995316942,scott,0.9999999999992919,8.884523372959082,50.0,ctka,4.0
4016,tstudent,100.0,3.0,0.5390666995316942,scott,0.9999999999999927,8.71443163479852,50.0,ctka,4.0
4017,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999999999989,8.601592551237278,50.0,ctka,4.0
4018,tstudent,100.0,5.0,0.5390666995316942,scott,0.9999999999999998,8.518094289937395,50.0,ctka,4.0
4019,tstudent,100.0,6.0,0.5390666995316942,scott,1.0,8.279232531407484,50.0,ctka,4.0
4020,tstudent,100.0,7.0,0.5390666995316942,scott,1.0,8.153863489662267,50.0,ctka,4.0
4021,tstudent,100.0,8.0,0.5390666995316942,scott,0.9999999999999999,8.07199562400456,50.0,ctka,4.0
4022,tstudent,100.0,9.0,0.5390666995316942,scott,0.9999999999999999,7.967952809974764,50.0,ctka,4.0
4023,tstudent,100.0,1.0,0.5390666995316942,scott,0.01959997503472923,9.235985427989595,50.0,hsic,5.0
4024,tstudent,100.0,2.0,0.5390666995316942,scott,0.01959999545605045,8.91056884427594,50.0,hsic,5.0
4025,tstudent,100.0,3.0,0.5390666995316942,scott,0.019599989286280168,8.740477106115378,50.0,hsic,5.0
4026,tstudent,100.0,4.0,0.5390666995316942,scott,0.019599996398954097,8.627638022554136,50.0,hsic,5.0
4027,tstudent,100.0,5.0,0.5390666995316942,scott,0.019599998422909815,8.544139761254252,50.0,hsic,5.0
4028,tstudent,100.0,6.0,0.5390666995316942,scott,0.0195999998660834,8.305278002724341,50.0,hsic,5.0
4029,tstudent,100.0,7.0,0.5390666995316942,scott,0.0195999999668389,8.179908960979123,50.0,hsic,5.0
4030,tstudent,100.0,8.0,0.5390666995316942,scott,0.019599999987394662,8.098041095321417,50.0,hsic,5.0
4031,tstudent,100.0,9.0,0.5390666995316942,scott,0.019599999996610495,7.9939982812915815,50.0,hsic,5.0
4032,tstudent,100.0,1.0,0.5390666995316942,scott,0.9999999847612222,9.235985427989595,50.0,tka,5.0
4033,tstudent,100.0,2.0,0.5390666995316942,scott,0.9999999999070335,8.91056884427594,50.0,tka,5.0
4034,tstudent,100.0,3.0,0.5390666995316942,scott,0.9999999988804238,8.740477106115378,50.0,tka,5.0
4035,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999998017639,8.627638022554136,50.0,tka,5.0
4036,tstudent,100.0,5.0,0.5390666995316942,scott,0.9999999999504775,8.544139761254252,50.0,tka,5.0
4037,tstudent,100.0,6.0,0.5390666995316942,scott,0.9999999999994807,8.305278002724341,50.0,tka,5.0
4038,tstudent,100.0,7.0,0.5390666995316942,scott,0.9999999999999671,8.179908960979123,50.0,tka,5.0
4039,tstudent,100.0,8.0,0.5390666995316942,scott,0.9999999999999951,8.098041095321417,50.0,tka,5.0
4040,tstudent,100.0,9.0,0.5390666995316942,scott,0.9999999999999997,7.9939982812915815,50.0,tka,5.0
4041,tstudent,100.0,1.0,0.5390666995316942,scott,0.9999999849845563,9.235985427989595,50.0,ctka,5.0
4042,tstudent,100.0,2.0,0.5390666995316942,scott,0.9999999999086192,8.91056884427594,50.0,ctka,5.0
4043,tstudent,100.0,3.0,0.5390666995316942,scott,0.9999999989117827,8.740477106115378,50.0,ctka,5.0
4044,tstudent,100.0,4.0,0.5390666995316942,scott,0.9999999998064246,8.627638022554136,50.0,ctka,5.0
4045,tstudent,100.0,5.0,0.5390666995316942,scott,0.9999999999515173,8.544139761254252,50.0,ctka,5.0
4046,tstudent,100.0,6.0,0.5390666995316942,scott,0.9999999999994902,8.305278002724341,50.0,ctka,5.0
4047,tstudent,100.0,7.0,0.5390666995316942,scott,0.9999999999999678,8.179908960979123,50.0,ctka,5.0
4048,tstudent,100.0,8.0,0.5390666995316942,scott,0.9999999999999954,8.098041095321417,50.0,ctka,5.0
4049,tstudent,100.0,9.0,0.5390666995316942,scott,0.9999999999999997,7.9939982812915815,50.0,ctka,5.0
4050,tstudent,2.0,1.0,2.320794416806389,scott,0.009818612112178405,0.30204181382776124,100.0,hsic,1.0
4051,tstudent,2.0,2.0,2.320794416806389,scott,0.008801252735180405,0.1365193474204767,100.0,hsic,1.0
4052,tstudent,2.0,3.0,2.320794416806389,scott,0.00847317403086236,0.07945839242944243,100.0,hsic,1.0
4053,tstudent,2.0,4.0,2.320794416806389,scott,0.008517489731442573,0.052637860096208584,100.0,hsic,1.0
4054,tstudent,2.0,5.0,2.320794416806389,scott,0.008267304641518501,0.03782265434438592,100.0,hsic,1.0
4055,tstudent,2.0,6.0,2.320794416806389,scott,0.007855425472532136,0.013491066735954457,100.0,hsic,1.0
4056,tstudent,2.0,7.0,2.320794416806389,scott,0.007689634533073119,0.00784967630613727,100.0,hsic,1.0
4057,tstudent,2.0,8.0,2.320794416806389,scott,0.007612674394975122,0.005690526141371728,100.0,hsic,1.0
4058,tstudent,2.0,9.0,2.320794416806389,scott,0.007544692809036697,0.0040529189612695795,100.0,hsic,1.0
4059,tstudent,2.0,1.0,2.320794416806389,scott,0.4555196060505916,0.30204181382776124,100.0,tka,1.0
4060,tstudent,2.0,2.0,2.320794416806389,scott,0.37726115917737124,0.1365193474204767,100.0,tka,1.0
4061,tstudent,2.0,3.0,2.320794416806389,scott,0.3563482898579437,0.07945839242944243,100.0,tka,1.0
4062,tstudent,2.0,4.0,2.320794416806389,scott,0.34781900800840176,0.052637860096208584,100.0,tka,1.0
4063,tstudent,2.0,5.0,2.320794416806389,scott,0.3388113703780952,0.03782265434438592,100.0,tka,1.0
4064,tstudent,2.0,6.0,2.320794416806389,scott,0.3276754844870828,0.013491066735954457,100.0,tka,1.0
4065,tstudent,2.0,7.0,2.320794416806389,scott,0.31848689871124103,0.00784967630613727,100.0,tka,1.0
4066,tstudent,2.0,8.0,2.320794416806389,scott,0.31399668814587306,0.005690526141371728,100.0,tka,1.0
4067,tstudent,2.0,9.0,2.320794416806389,scott,0.3098646643530084,0.0040529189612695795,100.0,tka,1.0
4068,tstudent,2.0,1.0,2.320794416806389,scott,0.409455167498585,0.30204181382776124,100.0,ctka,1.0
4069,tstudent,2.0,2.0,2.320794416806389,scott,0.28499912138595945,0.1365193474204767,100.0,ctka,1.0
4070,tstudent,2.0,3.0,2.320794416806389,scott,0.2517705344673583,0.07945839242944243,100.0,ctka,1.0
4071,tstudent,2.0,4.0,2.320794416806389,scott,0.23561463238663358,0.052637860096208584,100.0,ctka,1.0
4072,tstudent,2.0,5.0,2.320794416806389,scott,0.22233796434890468,0.03782265434438592,100.0,ctka,1.0
4073,tstudent,2.0,6.0,2.320794416806389,scott,0.1936982041071234,0.013491066735954457,100.0,ctka,1.0
4074,tstudent,2.0,7.0,2.320794416806389,scott,0.18493071181126805,0.00784967630613727,100.0,ctka,1.0
4075,tstudent,2.0,8.0,2.320794416806389,scott,0.18081050414065764,0.005690526141371728,100.0,ctka,1.0
4076,tstudent,2.0,9.0,2.320794416806389,scott,0.1771360434849868,0.0040529189612695795,100.0,ctka,1.0
4077,tstudent,2.0,1.0,2.320794416806389,scott,0.010110963793298115,0.3063662730984111,100.0,hsic,2.0
4078,tstudent,2.0,2.0,2.320794416806389,scott,0.009921360404753814,0.14084380669112653,100.0,hsic,2.0
4079,tstudent,2.0,3.0,2.320794416806389,scott,0.009620056918568686,0.08378285170009228,100.0,hsic,2.0
4080,tstudent,2.0,4.0,2.320794416806389,scott,0.009150554166360039,0.0569623193668572,100.0,hsic,2.0
4081,tstudent,2.0,5.0,2.320794416806389,scott,0.0089635821311629,0.04214711361503577,100.0,hsic,2.0
4082,tstudent,2.0,6.0,2.320794416806389,scott,0.008507741652272187,0.017815526006603074,100.0,hsic,2.0
4083,tstudent,2.0,7.0,2.320794416806389,scott,0.008297187132910307,0.012174135576786505,100.0,hsic,2.0
4084,tstudent,2.0,8.0,2.320794416806389,scott,0.008192458946888262,0.010014985412020963,100.0,hsic,2.0
4085,tstudent,2.0,9.0,2.320794416806389,scott,0.008089294020151865,0.00837737823191943,100.0,hsic,2.0
4086,tstudent,2.0,1.0,2.320794416806389,scott,0.49039389951702067,0.3063662730984111,100.0,tka,2.0
4087,tstudent,2.0,2.0,2.320794416806389,scott,0.3933160646321593,0.14084380669112653,100.0,tka,2.0
4088,tstudent,2.0,3.0,2.320794416806389,scott,0.3719595375444371,0.08378285170009228,100.0,tka,2.0
4089,tstudent,2.0,4.0,2.320794416806389,scott,0.34329668285583786,0.0569623193668572,100.0,tka,2.0
4090,tstudent,2.0,5.0,2.320794416806389,scott,0.35173353093145304,0.04214711361503577,100.0,tka,2.0
4091,tstudent,2.0,6.0,2.320794416806389,scott,0.3354793732675658,0.017815526006603074,100.0,tka,2.0
4092,tstudent,2.0,7.0,2.320794416806389,scott,0.3276489387848927,0.012174135576786505,100.0,tka,2.0
4093,tstudent,2.0,8.0,2.320794416806389,scott,0.32413445373565986,0.010014985412020963,100.0,tka,2.0
4094,tstudent,2.0,9.0,2.320794416806389,scott,0.3209772197563034,0.00837737823191943,100.0,tka,2.0
4095,tstudent,2.0,1.0,2.320794416806389,scott,0.4345537050093476,0.3063662730984111,100.0,ctka,2.0
4096,tstudent,2.0,2.0,2.320794416806389,scott,0.2940737103720582,0.14084380669112653,100.0,ctka,2.0
4097,tstudent,2.0,3.0,2.320794416806389,scott,0.2599892812866357,0.08378285170009228,100.0,ctka,2.0
4098,tstudent,2.0,4.0,2.320794416806389,scott,0.23350667195295782,0.0569623193668572,100.0,ctka,2.0
4099,tstudent,2.0,5.0,2.320794416806389,scott,0.22712335030572306,0.04214711361503577,100.0,ctka,2.0
4100,tstudent,2.0,6.0,2.320794416806389,scott,0.20374486222551672,0.017815526006603074,100.0,ctka,2.0
4101,tstudent,2.0,7.0,2.320794416806389,scott,0.19509627764320506,0.012174135576786505,100.0,ctka,2.0
4102,tstudent,2.0,8.0,2.320794416806389,scott,0.19104628152602618,0.010014985412020963,100.0,ctka,2.0
4103,tstudent,2.0,9.0,2.320794416806389,scott,0.1871616808631132,0.00837737823191943,100.0,ctka,2.0
4104,tstudent,2.0,1.0,2.320794416806389,scott,0.00922072357241769,0.3012591562057573,100.0,hsic,3.0
4105,tstudent,2.0,2.0,2.320794416806389,scott,0.009545310589294795,0.13573668979847278,100.0,hsic,3.0
4106,tstudent,2.0,3.0,2.320794416806389,scott,0.008833601216067232,0.0786757348074385,100.0,hsic,3.0
4107,tstudent,2.0,4.0,2.320794416806389,scott,0.008514191984475438,0.05185520247420281,100.0,hsic,3.0
4108,tstudent,2.0,5.0,2.320794416806389,scott,0.008699868545248722,0.03703999672238199,100.0,hsic,3.0
4109,tstudent,2.0,6.0,2.320794416806389,scott,0.008716535538131842,0.012708409113948682,100.0,hsic,3.0
4110,tstudent,2.0,7.0,2.320794416806389,scott,0.00854842101845497,0.007067018684132112,100.0,hsic,3.0
4111,tstudent,2.0,8.0,2.320794416806389,scott,0.00845730804010551,0.00490786851936657,100.0,hsic,3.0
4112,tstudent,2.0,9.0,2.320794416806389,scott,0.008355213728074063,0.0032702613392656525,100.0,hsic,3.0
4113,tstudent,2.0,1.0,2.320794416806389,scott,0.4016870211147784,0.3012591562057573,100.0,tka,3.0
4114,tstudent,2.0,2.0,2.320794416806389,scott,0.3859530671479308,0.13573668979847278,100.0,tka,3.0
4115,tstudent,2.0,3.0,2.320794416806389,scott,0.3425220452584008,0.0786757348074385,100.0,tka,3.0
4116,tstudent,2.0,4.0,2.320794416806389,scott,0.33053972565452155,0.05185520247420281,100.0,tka,3.0
4117,tstudent,2.0,5.0,2.320794416806389,scott,0.3631292168521854,0.03703999672238199,100.0,tka,3.0
4118,tstudent,2.0,6.0,2.320794416806389,scott,0.356420536205944,0.012708409113948682,100.0,tka,3.0
4119,tstudent,2.0,7.0,2.320794416806389,scott,0.3478725942074752,0.007067018684132112,100.0,tka,3.0
4120,tstudent,2.0,8.0,2.320794416806389,scott,0.34298532301318496,0.00490786851936657,100.0,tka,3.0
4121,tstudent,2.0,9.0,2.320794416806389,scott,0.33762217476304335,0.0032702613392656525,100.0,tka,3.0
4122,tstudent,2.0,1.0,2.320794416806389,scott,0.2870738170636077,0.3012591562057573,100.0,ctka,3.0
4123,tstudent,2.0,2.0,2.320794416806389,scott,0.2852800979087641,0.13573668979847278,100.0,ctka,3.0
4124,tstudent,2.0,3.0,2.320794416806389,scott,0.24004558926875685,0.0786757348074385,100.0,ctka,3.0
4125,tstudent,2.0,4.0,2.320794416806389,scott,0.22104050149089938,0.05185520247420281,100.0,ctka,3.0
4126,tstudent,2.0,5.0,2.320794416806389,scott,0.21778801824259839,0.03703999672238199,100.0,ctka,3.0
4127,tstudent,2.0,6.0,2.320794416806389,scott,0.20768970377245582,0.012708409113948682,100.0,ctka,3.0
4128,tstudent,2.0,7.0,2.320794416806389,scott,0.20072836136191974,0.007067018684132112,100.0,ctka,3.0
4129,tstudent,2.0,8.0,2.320794416806389,scott,0.19704334172813273,0.00490786851936657,100.0,ctka,3.0
4130,tstudent,2.0,9.0,2.320794416806389,scott,0.19320869883618855,0.0032702613392656525,100.0,ctka,3.0
4131,tstudent,2.0,1.0,2.320794416806389,scott,0.009986826318393571,0.3123490976818149,100.0,hsic,4.0
4132,tstudent,2.0,2.0,2.320794416806389,scott,0.009789260091078663,0.14682663127453224,100.0,hsic,4.0
4133,tstudent,2.0,3.0,2.320794416806389,scott,0.008778855467024851,0.08976567628349615,100.0,hsic,4.0
4134,tstudent,2.0,4.0,2.320794416806389,scott,0.009519906994157102,0.0629451439502623,100.0,hsic,4.0
