,dataset,gamma_init,gamma_method,hsic_value,scale,scorer
2702,circ,3.775435915216207,median,7.266885477102703e-11,0.00021209508879201905,hsic
2703,circ,3.7747153738055186,median,1.5408615354838637e-10,0.00030888435964774815,hsic
2704,circ,3.773666383312314,median,3.2668819248165546e-10,0.0004498432668969444,hsic
2705,circ,3.7721394695535486,median,6.925402820732439e-10,0.0006551285568595509,hsic
2706,circ,3.769917408095325,median,1.4678740727517166e-09,0.0009540954763499944,hsic
2707,circ,3.766684822500963,median,3.1107823058802245e-09,0.0013894954943731374,hsic
2708,circ,3.7619844830443285,median,6.592262599762157e-09,0.0020235896477251557,hsic
2709,circ,3.755154871828304,median,1.3974473311746728e-08,0.0029470517025518097,hsic
2710,circ,3.7452417947326633,median,2.96597300067602e-08,0.004291934260128779,hsic
2711,circ,3.7308749623006996,median,6.316207618950704e-08,0.0062505519252739694,hsic
2712,circ,3.710099255597657,median,1.3559217548911212e-07,0.009102981779915217,hsic
2713,circ,3.680151599224925,median,2.962480530749577e-07,0.013257113655901081,hsic
2714,circ,3.6371817593758626,median,6.704936119880937e-07,0.019306977288832496,hsic
2715,circ,3.5759362672711634,median,1.6156223695054192e-06,0.02811768697974228,hsic
2716,circ,3.4894714094736172,median,4.271456114578146e-06,0.040949150623804234,hsic
2717,circ,3.369050511950357,median,1.2549935306317321e-05,0.05963623316594643,hsic
2718,circ,3.204523463764177,median,4.003109316201298e-05,0.08685113737513521,hsic
2719,circ,2.985653854669305,median,0.00013119089263798373,0.12648552168552957,hsic
2720,circ,2.7049118335661326,median,0.0004124973714650471,0.18420699693267145,hsic
2721,circ,2.36186624137363,median,0.0011594822455171943,0.2682695795279725,hsic
2722,circ,1.9680992647786544,median,0.0027194526841490384,0.3906939937054613,hsic
2723,circ,1.5497149057192883,median,0.005008469369952266,0.5689866029018293,hsic
2724,circ,1.1437190982736143,median,0.00694166300479987,0.8286427728546842,hsic
2725,circ,0.7873736101819586,median,0.0070931682762807894,1.2067926406393288,hsic
2726,circ,0.5055442033327501,median,0.005330945189611603,1.7575106248547894,hsic
2727,circ,0.3040806656670402,median,0.002996390022265819,2.559547922699533,hsic
2728,circ,0.1727172732610254,median,0.001312124571325855,3.727593720314938,hsic
2729,circ,0.0935511335917293,median,0.00047596756646848143,5.428675439323859,hsic
2730,circ,0.04880287509624803,median,0.00015353570318413966,7.9060432109076855,hsic
2731,circ,0.024741005706068728,median,4.736729846795554e-05,11.513953993264458,hsic
2732,circ,0.012280021439734445,median,1.4986878219985068e-05,16.768329368110066,hsic
2733,circ,0.00600244350757635,median,5.139335133434925e-06,24.420530945486497,hsic
2734,circ,0.0029021238681529145,median,1.954230291621399e-06,35.564803062231285,hsic
2735,circ,0.0013923959998781478,median,8.134806396948516e-07,51.79474679231202,hsic
2736,circ,0.000664467488219756,median,3.59918076872213e-07,75.43120063354607,hsic
2737,circ,0.00031590802182685396,median,1.6480838718702236e-07,109.85411419875572,hsic
2738,circ,0.00014980377860329908,median,7.677483454062758e-08,159.98587196060572,hsic
2739,circ,7.091007345836378e-05,median,3.604820162391714e-08,232.99518105153672,hsic
2740,circ,3.352412310341168e-05,median,1.6982141189520662e-08,339.3221771895323,hsic
2741,circ,1.583572899385553e-05,median,8.010095613904768e-09,494.1713361323828,hsic
2742,circ,7.475924882535224e-06,median,3.779460590699519e-09,719.6856730011514,hsic
2743,circ,3.5279085372425035e-06,median,1.7832681366492706e-09,1048.1131341546852,hsic
2744,circ,1.6643696577467316e-06,median,8.412970308799736e-10,1526.4179671752302,hsic
2745,circ,7.85054614210261e-07,median,3.968450593653679e-10,2222.996482526191,hsic
2746,circ,3.702485383326872e-07,median,1.8717133772284974e-10,3237.45754281764,hsic
2747,circ,1.7460149581119153e-07,median,8.827054357813513e-11,4714.8663634573895,hsic
2748,circ,8.233336555135437e-08,median,4.162564338766728e-11,6866.488450042998,hsic
2749,circ,3.882267369788158e-08,median,1.9628333879299455e-11,10000.0,hsic
2750,circ,3.7762706576492513,median,0.6669768859691492,0.0001,tka
2751,circ,3.7759307936190205,median,0.6669876516615899,0.00014563484775012445,tka
2752,circ,3.775435915216207,median,0.6670033292662654,0.00021209508879201905,tka
2753,circ,3.7747153738055186,median,0.6670261592106046,0.00030888435964774815,tka
2754,circ,3.773666383312314,median,0.6670594030848429,0.0004498432668969444,tka
2755,circ,3.7721394695535486,median,0.6671078082403644,0.0006551285568595509,tka
2756,circ,3.769917408095325,median,0.6671782828215698,0.0009540954763499944,tka
2757,circ,3.766684822500963,median,0.6672808754697717,0.0013894954943731374,tka
2758,circ,3.7619844830443285,median,0.6674301948994323,0.0020235896477251557,tka
2759,circ,3.755154871828304,median,0.6676474618325899,0.0029470517025518097,tka
2760,circ,3.7452417947326633,median,0.6679634639947873,0.004291934260128779,tka
2761,circ,3.7308749623006996,median,0.6684227870928263,0.0062505519252739694,tka
2762,circ,3.710099255597657,median,0.6690898164587233,0.009102981779915217,tka
2763,circ,3.680151599224925,median,0.6700571155674842,0.013257113655901081,tka
2764,circ,3.6371817593758626,median,0.6714567799977016,0.019306977288832496,tka
2765,circ,3.5759362672711634,median,0.6734748833611287,0.02811768697974228,tka
2766,circ,3.4894714094736172,median,0.6763670502404574,0.040949150623804234,tka
2767,circ,3.369050511950357,median,0.6804660641454876,0.05963623316594643,tka
2768,circ,3.204523463764177,median,0.6861507355117227,0.08685113737513521,tka
2769,circ,2.985653854669305,median,0.6936900491902208,0.12648552168552957,tka
2770,circ,2.7049118335661326,median,0.7027908934040753,0.18420699693267145,tka
2771,circ,2.36186624137363,median,0.7117886668134972,0.2682695795279725,tka
2772,circ,1.9680992647786544,median,0.7174750759890766,0.3906939937054613,tka
2773,circ,1.5497149057192883,median,0.7178849856582135,0.5689866029018293,tka
2774,circ,1.1437190982736143,median,0.7159469718875726,0.8286427728546842,tka
2775,circ,0.7873736101819586,median,0.7163803427594382,1.2067926406393288,tka
2776,circ,0.5055442033327501,median,0.7192189123334856,1.7575106248547894,tka
2777,circ,0.3040806656670402,median,0.7195766020481412,2.559547922699533,tka
2778,circ,0.1727172732610254,median,0.7141735967469092,3.727593720314938,tka
2779,circ,0.0935511335917293,median,0.704960207680254,5.428675439323859,tka
2780,circ,0.04880287509624803,median,0.6954077402287451,7.9060432109076855,tka
2781,circ,0.024741005706068728,median,0.6873959709426997,11.513953993264458,tka
2782,circ,0.012280021439734445,median,0.6813098362376675,16.768329368110066,tka
2783,circ,0.00600244350757635,median,0.6768994740444145,24.420530945486497,tka
2784,circ,0.0029021238681529145,median,0.673776872796294,35.564803062231285,tka
2785,circ,0.0013923959998781478,median,0.6715926926570094,51.79474679231202,tka
2786,circ,0.000664467488219756,median,0.670075268327027,75.43120063354607,tka
2787,circ,0.00031590802182685396,median,0.6690253398996032,109.85411419875572,tka
2788,circ,0.00014980377860329908,median,0.6683007325304914,159.98587196060572,tka
2789,circ,7.091007345836378e-05,median,0.6678014747075294,232.99518105153672,tka
2790,circ,3.352412310341168e-05,median,0.6674578624473575,339.3221771895323,tka
2791,circ,1.583572899385553e-05,median,0.6672215476586617,494.1713361323828,tka
2792,circ,7.475924882535224e-06,median,0.6670591067747588,719.6856730011514,tka
2793,circ,3.5279085372425035e-06,median,0.6669474843306671,1048.1131341546852,tka
2794,circ,1.6643696577467316e-06,median,0.6668708000254432,1526.4179671752302,tka
2795,circ,7.85054614210261e-07,median,0.6668181265223029,2222.996482526191,tka
2796,circ,3.702485383326872e-07,median,0.6667819496937217,3237.45754281764,tka
2797,circ,1.7460149581119153e-07,median,0.6667571048498874,4714.8663634573895,tka
2798,circ,8.233336555135437e-08,median,0.6667400432499931,6866.488450042998,tka
2799,circ,3.882267369788158e-08,median,0.6667283270186938,10000.0,tka
2800,circ,3.7762706576492513,median,0.0011566522326172956,0.0001,ctka
2801,circ,3.7759307936190205,median,0.0011565985493286633,0.00014563484775012445,ctka
2802,circ,3.775435915216207,median,0.001156524658148012,0.00021209508879201905,ctka
2803,circ,3.7747153738055186,median,0.0011564261290447706,0.00030888435964774815,ctka
2804,circ,3.773666383312314,median,0.0011563018888740369,0.0004498432668969444,ctka
2805,circ,3.7721394695535486,median,0.001156161743618123,0.0006551285568595509,ctka
2806,circ,3.769917408095325,median,0.0011560440357266451,0.0009540954763499944,ctka
2807,circ,3.766684822500963,median,0.001156055459236479,0.0013894954943731374,ctka
2808,circ,3.7619844830443285,median,0.0011564587116341851,0.0020235896477251557,ctka
2809,circ,3.755154871828304,median,0.0011578623019356418,0.0029470517025518097,ctka
2810,circ,3.7452417947326633,median,0.0011616264569154556,0.004291934260128779,ctka
2811,circ,3.7308749623006996,median,0.001170721694565662,0.0062505519252739694,ctka
2812,circ,3.710099255597657,median,0.0011915245008962913,0.009102981779915217,ctka
2813,circ,3.680151599224925,median,0.0012375226163174658,0.013257113655901081,ctka
2814,circ,3.6371817593758626,median,0.0013368241571582431,0.019306977288832496,ctka
2815,circ,3.5759362672711634,median,0.0015469854322511572,0.02811768697974228,ctka
2816,circ,3.4894714094736172,median,0.001983152811599555,0.040949150623804234,ctka
2817,circ,3.369050511950357,median,0.002868151229384284,0.05963623316594643,ctka
2818,circ,3.204523463764177,median,0.004612020881762447,0.08685113737513521,ctka
2819,circ,2.985653854669305,median,0.00791075831054704,0.12648552168552957,ctka
2820,circ,2.7049118335661326,median,0.013788874986078743,0.18420699693267145,ctka
2821,circ,2.36186624137363,median,0.023354675269002603,0.2682695795279725,ctka
2822,circ,1.9680992647786544,median,0.03684957068741318,0.3906939937054613,ctka
2823,circ,1.5497149057192883,median,0.05191166633637866,0.5689866029018293,ctka
2824,circ,1.1437190982736143,median,0.06281253585208713,0.8286427728546842,ctka
2825,circ,0.7873736101819586,median,0.06370518803977653,1.2067926406393288,ctka
2826,circ,0.5055442033327501,median,0.05405376476512931,1.7575106248547894,ctka
2827,circ,0.3040806656670402,median,0.03920133073474016,2.559547922699533,ctka
2828,circ,0.1727172732610254,median,0.02523622248429723,3.727593720314938,ctka
2829,circ,0.0935511335917293,median,0.015062699673152128,5.428675439323859,ctka
2830,circ,0.04880287509624803,median,0.008711178145753137,7.9060432109076855,ctka
2831,circ,0.024741005706068728,median,0.0051134841738337405,11.513953993264458,ctka
2832,circ,0.012280021439734445,median,0.0032005403145887942,16.768329368110066,ctka
2833,circ,0.00600244350757635,median,0.00222566439961854,24.420530945486497,ctka
2834,circ,0.0029021238681529145,median,0.0017433522591101507,35.564803062231285,ctka
2835,circ,0.0013923959998781478,median,0.0015099218426285743,51.79474679231202,ctka
2836,circ,0.000664467488219756,median,0.0013989628751625344,75.43120063354607,ctka
2837,circ,0.00031590802182685396,median,0.0013471113299054849,109.85411419875572,ctka
2838,circ,0.00014980377860329908,median,0.0013233403516602184,159.98587196060572,ctka
2839,circ,7.091007345836378e-05,median,0.001312714474002328,232.99518105153672,ctka
2840,circ,3.352412310341168e-05,median,0.001308142395794878,339.3221771895323,ctka
2841,circ,1.583572899385553e-05,median,0.0013062998959504208,494.1713361323828,ctka
2842,circ,7.475924882535224e-06,median,0.0013056502880046904,719.6856730011514,ctka
2843,circ,3.5279085372425035e-06,median,0.001305495775614553,1048.1131341546852,ctka
2844,circ,1.6643696577467316e-06,median,0.001305527565426777,1526.4179671752302,ctka
2845,circ,7.85054614210261e-07,median,0.0013056145438921833,2222.996482526191,ctka
2846,circ,3.702485383326872e-07,median,0.0013057050297538566,3237.45754281764,ctka
2847,circ,1.7460149581119153e-07,median,0.00130578168025216,4714.8663634573895,ctka
2848,circ,8.233336555135437e-08,median,0.00130584116273855,6866.488450042998,ctka
2849,circ,3.882267369788158e-08,median,0.0013058852379239933,10000.0,ctka
2850,rand,22.857350877301258,median,2.4198894382805054e-11,0.0001,hsic
2851,rand,22.855312657827117,median,5.132016461554367e-11,0.00014563484775012445,hsic
2852,rand,22.852344787596564,median,1.0883364058276889e-10,0.00021209508879201905,hsic
2853,rand,22.848023568193714,median,2.3078783317007502e-10,0.00030888435964774815,hsic
2854,rand,22.841732558854158,median,4.893568615763704e-10,0.0004498432668969444,hsic
2855,rand,22.83257530333578,median,1.0374914092813428e-09,0.0006551285568595509,hsic
2856,rand,22.819248994619173,median,2.1991992752590583e-09,0.0009540954763499944,hsic
2857,rand,22.79986210344487,median,4.660468378278992e-09,0.0013894954943731374,hsic
2858,rand,22.77167219459202,median,9.872475954369741e-09,0.0020235896477251557,hsic
2859,rand,22.730711283782576,median,2.0901404609941063e-08,0.0029470517025518097,hsic
2860,rand,22.671255317228994,median,4.421413957002472e-08,0.004291934260128779,hsic
2861,rand,22.585083082935505,median,9.341342784374421e-08,0.0062505519252739694,hsic
2862,rand,22.46046237276799,median,1.9699625574286703e-07,0.009102981779915217,hsic
2863,rand,22.280807947307043,median,4.1429330740512455e-07,0.013257113655901081,hsic
2864,rand,22.02299927759012,median,8.676437089861385e-07,0.019306977288832496,hsic
2865,rand,21.65546966770174,median,1.8054553525334448e-06,0.02811768697974228,hsic
2866,rand,21.13645627352356,median,3.719553170401916e-06,0.040949150623804234,hsic
2867,rand,20.413333443304165,median,7.543012991919556e-06,0.05963623316594643,hsic
2868,rand,19.424808134581685,median,1.4917956504157662e-05,0.08685113737513521,hsic
2869,rand,18.10877216571081,median,2.83576042229398e-05,0.12648552168552957,hsic
2870,rand,16.418960926264283,median,5.0734085649911757e-05,0.18420699693267145,hsic
2871,rand,14.351336746382167,median,8.32668990332159e-05,0.2682695795279725,hsic
2872,rand,11.973925665020232,median,0.00012269935465713703,0.3906939937054613,hsic
2873,rand,9.442643551823362,median,0.0001615837357548656,0.5689866029018293,hsic
2874,rand,6.980488821317414,median,0.00019211738517889158,0.8286427728546842,hsic
2875,rand,4.81393507537021,median,0.00020630135235021667,1.2067926406393288,hsic
2876,rand,3.0960511980024505,median,0.00019601716168546178,1.7575106248547894,hsic
2877,rand,1.8650852039237171,median,0.00016111968741478638,2.559547922699533,hsic
2878,rand,1.06073915588391,median,0.0001142139993857849,3.727593720314938,hsic
2879,rand,0.5751444021989988,median,7.125702504822982e-05,5.428675439323859,hsic
2880,rand,0.3002794839024117,median,4.0389398241077386e-05,7.9060432109076855,hsic
2881,rand,0.15232164844425988,median,2.143832302494035e-05,11.513953993264458,hsic
2882,rand,0.07563735620371924,median,1.0904495221398785e-05,16.768329368110066,hsic
2883,rand,0.03698313481349026,median,5.3986118771499384e-06,24.420530945486497,hsic
2884,rand,0.017885026981987583,median,2.6274931481198915e-06,35.564803062231285,hsic
2885,rand,0.008582329392946316,median,1.2649683893447015e-06,51.79474679231202,hsic
2886,rand,0.004096038833039309,median,6.047488036119655e-07,75.43120063354607,hsic
2887,rand,0.0019475303054641143,median,2.8779498053672526e-07,109.85411419875572,hsic
2888,rand,0.0009235689534209391,median,1.3654564538781323e-07,159.98587196060572,hsic
2889,rand,0.00043719013478606963,median,6.465400904723713e-08,232.99518105153672,hsic
2890,rand,0.00020669538139403713,median,3.057193301065925e-08,339.3221771895323,hsic
2891,rand,9.763801175307726e-05,median,1.4442782849557558e-08,494.1713361323828,hsic
2892,rand,4.609469731333672e-05,median,6.818790285684129e-09,719.6856730011514,hsic
2893,rand,2.1752386494737488e-05,median,3.217945246871993e-09,1048.1131341546852,hsic
2894,rand,1.026223195637004e-05,median,1.5181806955896358e-09,1526.4179671752302,hsic
2895,rand,4.840537465693057e-06,median,7.161132523916648e-10,2222.996482526191,hsic
2896,rand,2.282907006220931e-06,median,3.377385648789074e-10,3237.45754281764,hsic
2897,rand,1.0765733380602154e-06,median,1.5927181952852365e-10,4714.8663634573895,hsic
2898,rand,5.076589794371217e-07,median,7.510508546332775e-11,6866.488450042998,hsic
2899,rand,2.393767790672094e-07,median,3.5414459336545714e-11,10000.0,hsic
2900,rand,22.857350877301258,median,0.6649215277593417,0.0001,tka
2901,rand,22.855312657827117,median,0.6649337613783645,0.00014563484775012445,tka
2902,rand,22.852344787596564,median,0.6649515769804696,0.00021209508879201905,tka
2903,rand,22.848023568193714,median,0.6649775209869158,0.00030888435964774815,tka
2904,rand,22.841732558854158,median,0.6650153008565843,0.0004498432668969444,tka
2905,rand,22.83257530333578,median,0.6650703137831767,0.0006551285568595509,tka
2906,rand,22.819248994619173,median,0.6651504153846266,0.0009540954763499944,tka
2907,rand,22.79986210344487,median,0.6652670364724415,0.0013894954943731374,tka
2908,rand,22.77167219459202,median,0.665436803705724,0.0020235896477251557,tka
2909,rand,22.730711283782576,median,0.6656838876058355,0.0029470517025518097,tka
2910,rand,22.671255317228994,median,0.666043396019783,0.004291934260128779,tka
2911,rand,22.585083082935505,median,0.6665662601759318,0.0062505519252739694,tka
2912,rand,22.46046237276799,median,0.6673262281782153,0.009102981779915217,tka
2913,rand,22.280807947307043,median,0.6684297743937627,0.013257113655901081,tka
2914,rand,22.02299927759012,median,0.6700298748497086,0.019306977288832496,tka
2915,rand,21.65546966770174,median,0.6723443730659714,0.02811768697974228,tka
2916,rand,21.13645627352356,median,0.6756779070405574,0.040949150623804234,tka
2917,rand,20.413333443304165,median,0.6804391119295645,0.05963623316594643,tka
2918,rand,19.424808134581685,median,0.6871202263480561,0.08685113737513521,tka
2919,rand,18.10877216571081,median,0.6961398459627687,0.12648552168552957,tka
2920,rand,16.418960926264283,median,0.707345942378626,0.18420699693267145,tka
2921,rand,14.351336746382167,median,0.719115432872411,0.2682695795279725,tka
2922,rand,11.973925665020232,median,0.7281378443779286,0.3906939937054613,tka
2923,rand,9.442643551823362,median,0.7320119803282936,0.5689866029018293,tka
2924,rand,6.980488821317414,median,0.7323800248478536,0.8286427728546842,tka
2925,rand,4.81393507537021,median,0.7325989253201046,1.2067926406393288,tka
2926,rand,3.0960511980024505,median,0.7328316174084863,1.7575106248547894,tka
2927,rand,1.8650852039237171,median,0.7296641024758465,2.559547922699533,tka
2928,rand,1.06073915588391,median,0.7209826125692262,3.727593720314938,tka
2929,rand,0.5751444021989988,median,0.7090327674809054,5.428675439323859,tka
2930,rand,0.3002794839024117,median,0.6973736068201439,7.9060432109076855,tka
2931,rand,0.15232164844425988,median,0.6878777556158892,11.513953993264458,tka
2932,rand,0.07563735620371924,median,0.6808030449835085,16.768329368110066,tka
2933,rand,0.03698313481349026,median,0.6757467200871304,24.420530945486497,tka
2934,rand,0.017885026981987583,median,0.6722011639366954,35.564803062231285,tka
2935,rand,0.008582329392946316,median,0.6697373456287993,51.79474679231202,tka
2936,rand,0.004096038833039309,median,0.6680331341005687,75.43120063354607,tka
2937,rand,0.0019475303054641143,median,0.6668573993522675,109.85411419875572,tka
2938,rand,0.0009235689534209391,median,0.6660475432386322,159.98587196060572,tka
2939,rand,0.00043719013478606963,median,0.6654902750098907,232.99518105153672,tka
2940,rand,0.00020669538139403713,median,0.6651070736126313,339.3221771895323,tka
2941,rand,9.763801175307726e-05,median,0.6648436883143791,494.1713361323828,tka
2942,rand,4.609469731333672e-05,median,0.6646627123799289,719.6856730011514,tka
2943,rand,2.1752386494737488e-05,median,0.6645383876106619,1048.1131341546852,tka
2944,rand,1.026223195637004e-05,median,0.6644529928726147,1526.4179671752302,tka
2945,rand,4.840537465693057e-06,median,0.6643943438109932,2222.996482526191,tka
2946,rand,2.282907006220931e-06,median,0.6643540664348347,3237.45754281764,tka
2947,rand,1.0765733380602154e-06,median,0.6643264071607765,4714.8663634573895,tka
2948,rand,5.076589794371217e-07,median,0.6643074136035093,6866.488450042998,tka
2949,rand,2.393767790672094e-07,median,0.6642943710634228,10000.0,tka
2950,rand,22.857350877301258,median,0.0018244440025573885,0.0001,ctka
2951,rand,22.855312657827117,median,0.0018244405273054223,0.00014563484775012445,ctka
2952,rand,22.852344787596564,median,0.001824435485733486,0.00021209508879201905,ctka
2953,rand,22.848023568193714,median,0.001824428164908455,0.00030888435964774815,ctka
2954,rand,22.841732558854158,median,0.001824417550600602,0.0004498432668969444,ctka
2955,rand,22.83257530333578,median,0.001824402193131352,0.0006551285568595509,ctka
2956,rand,22.819248994619173,median,0.0018243800411397787,0.0009540954763499944,ctka
2957,rand,22.79986210344487,median,0.0018243482311123555,0.0013894954943731374,ctka
2958,rand,22.77167219459202,median,0.0018243028551284057,0.0020235896477251557,ctka
2959,rand,22.730711283782576,median,0.0018242387689168284,0.0029470517025518097,ctka
2960,rand,22.671255317228994,median,0.0018241496148911727,0.004291934260128779,ctka
2961,rand,22.585083082935505,median,0.0018240284604098245,0.0062505519252739694,ctka
2962,rand,22.46046237276799,median,0.0018238699042388044,0.009102981779915217,ctka
2963,rand,22.280807947307043,median,0.0018236753297386664,0.013257113655901081,ctka
2964,rand,22.02299927759012,median,0.0018234643056803106,0.019306977288832496,ctka
2965,rand,21.65546966770174,median,0.0018232967284630577,0.02811768697974228,ctka
2966,rand,21.13645627352356,median,0.001823310674940246,0.040949150623804234,ctka
2967,rand,20.413333443304165,median,0.0018237757183017134,0.05963623316594643,ctka
2968,rand,19.424808134581685,median,0.0018251440922437575,0.08685113737513521,ctka
2969,rand,18.10877216571081,median,0.0018280645720815806,0.12648552168552957,ctka
2970,rand,16.418960926264283,median,0.0018334309243110514,0.18420699693267145,ctka
2971,rand,14.351336746382167,median,0.0018431742376686963,0.2682695795279725,ctka
2972,rand,11.973925665020232,median,0.0018637234888895851,0.3906939937054613,ctka
2973,rand,9.442643551823362,median,0.0019113624001696236,0.5689866029018293,ctka
2974,rand,6.980488821317414,median,0.0020051995725235048,0.8286427728546842,ctka
2975,rand,4.81393507537021,median,0.0021392161957300053,1.2067926406393288,ctka
2976,rand,3.0960511980024505,median,0.002273793913040334,1.7575106248547894,ctka
2977,rand,1.8650852039237171,median,0.0023701071055267416,2.559547922699533,ctka
2978,rand,1.06073915588391,median,0.0024212781468336436,3.727593720314938,ctka
2979,rand,0.5751444021989988,median,0.0024438602701304167,5.428675439323859,ctka
2980,rand,0.3002794839024117,median,0.0024542935911178064,7.9060432109076855,ctka
2981,rand,0.15232164844425988,median,0.0024606705738726823,11.513953993264458,ctka
2982,rand,0.07563735620371924,median,0.0024655762733980465,16.768329368110066,ctka
2983,rand,0.03698313481349026,median,0.002469560389464993,24.420530945486497,ctka
2984,rand,0.017885026981987583,median,0.0024727165858341262,35.564803062231285,ctka
2985,rand,0.008582329392946316,median,0.0024751251926153238,51.79474679231202,ctka
2986,rand,0.004096038833039309,median,0.0024769067365854546,75.43120063354607,ctka
2987,rand,0.0019475303054641143,median,0.00247819462963139,109.85411419875572,ctka
2988,rand,0.0009235689534209391,median,0.0024791108118127902,159.98587196060572,ctka
2989,rand,0.00043719013478606963,median,0.002479755368249815,232.99518105153672,ctka
2990,rand,0.00020669538139403713,median,0.002480205383203366,339.3221771895323,ctka
2991,rand,9.763801175307726e-05,median,0.002480517934333695,494.1713361323828,ctka
2992,rand,4.609469731333672e-05,median,0.002480734234982507,719.6856730011514,ctka
2993,rand,2.1752386494737488e-05,median,0.0024808835580435594,1048.1131341546852,ctka
2994,rand,1.026223195637004e-05,median,0.0024809864694393217,1526.4179671752302,ctka
2995,rand,4.840537465693057e-06,median,0.0024810573125532186,2222.996482526191,ctka
2996,rand,2.282907006220931e-06,median,0.002481106041613252,3237.45754281764,ctka
2997,rand,1.0765733380602154e-06,median,0.002481139540926373,4714.8663634573895,ctka
2998,rand,5.076589794371217e-07,median,0.002481162561623138,6866.488450042998,ctka
2999,rand,2.393767790672094e-07,median,0.0024811783800430484,10000.0,ctka
3000,line,13.023653549377572,median_p0.6,4.642581597608211e-09,0.0001,hsic
3001,line,13.022495598776008,median_p0.6,9.845975008548167e-09,0.00014563484775012445,hsic
3002,line,13.020809495386153,median_p0.6,2.088062828029687e-08,0.00021209508879201905,hsic
3003,line,13.01835452694136,median_p0.6,4.4279987203636934e-08,0.00030888435964774815,hsic
3004,line,13.01478047904977,median_p0.6,9.389467052737558e-08,0.0004498432668969444,hsic
3005,line,13.009578051840846,median_p0.6,1.990810781715828e-07,0.0006551285568595509,hsic
3006,line,13.002007082556993,median_p0.6,4.220406254577561e-07,0.0009540954763499944,hsic
3007,line,12.990992928493869,median_p0.6,8.945075815213697e-07,0.0013894954943731374,hsic
3008,line,12.974977497692574,median_p0.6,1.8952904593203746e-06,0.0020235896477251557,hsic
3009,line,12.951706369574826,median_p0.6,4.013892305507754e-06,0.0029470517025518097,hsic
3010,line,12.917927317376993,median_p0.6,8.494934657728663e-06,0.004291934260128779,hsic
3011,line,12.86896911700732,median_p0.6,1.796057647770254e-05,0.0062505519252739694,hsic
3012,line,12.79816522582296,median_p0.6,3.791759797101137e-05,0.009102981779915217,hsic
3013,line,12.69609065061947,median_p0.6,7.987561543285148e-05,0.013257113655901081,hsic
3014,line,12.549604826646776,median_p0.6,0.00016771669580094889,0.019306977288832496,hsic
3015,line,12.340763278538608,median_p0.6,0.0003504437562796105,0.02811768697974228,hsic
3016,line,12.045818289223508,median_p0.6,0.0007268500010175708,0.040949150623804234,hsic
3017,line,11.634831097235232,median_p0.6,0.001490539510379013,0.05963623316594643,hsic
3018,line,11.072904697541462,median_p0.6,0.0030034638714640746,0.08685113737513521,hsic
3019,line,10.32462562718822,median_p0.6,0.00588939817475407,0.12648552168552957,hsic
3020,line,9.363511588764188,median_p0.6,0.011072883541829079,0.18420699693267145,hsic
3021,line,8.187007459041086,median_p0.6,0.019538095102992675,0.2682695795279725,hsic
3022,line,6.833500377573316,median_p0.6,0.03145080559696626,0.3906939937054613,hsic
3023,line,5.391450952528557,median_p0.6,0.04470912342842024,0.5689866029018293,hsic
3024,line,3.987735551659781,median_p0.6,0.0544607288814539,0.8286427728546842,hsic
3025,line,2.751556030339788,median_p0.6,0.055754530991624675,1.2067926406393288,hsic
3026,line,1.7705850517048392,median_p0.6,0.04785804360421259,1.7575106248547894,hsic
3027,line,1.0671276200091273,median_p0.6,0.034975080428902905,2.559547922699533,hsic
3028,line,0.6071618921788019,median_p0.6,0.02237846454017846,3.727593720314938,hsic
3029,line,0.329319132142343,median_p0.6,0.012950895094279907,5.428675439323859,hsic
3030,line,0.17197980259283038,median_p0.6,0.0069847822256060435,7.9060432109076855,hsic
3031,line,0.08725637317638263,median_p0.6,0.0035939273623245803,11.513953993264458,hsic
3032,line,0.043334429160323276,median_p0.6,0.0017935909678668345,16.768329368110066,hsic
3033,line,0.02119065544717778,median_p0.6,0.0008777214056194078,24.420530945486497,hsic
3034,line,0.01024852536830459,median_p0.6,0.00042413497432064717,35.564803062231285,hsic
3035,line,0.0049181162150169835,median_p0.6,0.00020327759480542372,51.79474679231202,hsic
3036,line,0.0023473231730931146,median_p0.6,9.690302178437175e-05,75.43120063354607,hsic
3037,line,0.0011161012624395649,median_p0.6,4.602936519352361e-05,109.85411419875572,hsic
3038,line,0.0005292928153585719,median_p0.6,2.1812000788790752e-05,159.98587196060572,hsic
3039,line,0.0002505544170332147,median_p0.6,1.0319464521859608e-05,232.99518105153672,hsic
3040,line,0.0001184584244536829,median_p0.6,4.876916955533942e-06,339.3221771895323,hsic
3041,line,5.595726696669167e-05,median_p0.6,2.3030932880806403e-06,494.1713361323828,hsic
3042,line,2.6417406410357907e-05,median_p0.6,1.0870713292954906e-06,719.6856730011514,hsic
3043,line,1.2466577756787562e-05,median_p0.6,5.129256547994078e-07,1048.1131341546852,hsic
3044,line,5.88143012286397e-06,median_p0.6,2.4196248864927754e-07,1526.4179671752302,hsic
3045,line,2.7741838150067546e-06,median_p0.6,1.1412249570993404e-07,2222.996482526191,hsic
3046,line,1.3083689675639376e-06,median_p0.6,5.382031182949261e-08,3237.45754281764,hsic
3047,line,6.170010247805026e-07,median_p0.6,2.5379791501372118e-08,4714.8663634573895,hsic
3048,line,2.90947419947049e-07,median_p0.6,1.1967602960532737e-08,6866.488450042998,hsic
3049,line,1.3719066952922816e-07,median_p0.6,5.643008490259019e-09,10000.0,hsic
